"HostOrder","Year","Discovered","VirusFamily","VRichness","VirusCumulative","yearx","mean","sd","q0.025","median","q0.975","smin","smax","cv","var","model"
"Eulipotyphla",1992,0,"NA",13,3,63,0.218501226357639,0.0716594859047251,0.109860420753264,0.20891071156757,0.378862586129863,0.0750528518998134,0.578327903434789,0.327959193178322,0.0051350819201295,"1930"
"Eulipotyphla",1993,2,"Parvoviridae, Peribunyaviridae",13,5,64,0.230285215594785,0.0755013362748387,0.115871581928162,0.219886021235059,0.397783296634336,0.0826535538558313,0.600795676688141,0.327860110688533,0.00570045177928628,"1930"
"Eulipotyphla",1994,1,"Herpesviridae",13,6,65,0.242790509859846,0.0798701025931405,0.123776535374555,0.232228296887958,0.420930420298632,0.0904975014155805,0.647897488285342,0.328967152131467,0.00637923328823879,"1930"
"Eulipotyphla",1995,0,"NA",13,6,66,0.2560653529031,0.0848267654047728,0.129705400672681,0.245559230242826,0.451130654205561,0.0940666715296627,0.698692037267021,0.331269984178113,0.00719558012903636,"1930"
"Eulipotyphla",1996,0,"NA",13,6,67,0.270161447306834,0.0904359024296046,0.135967963563111,0.25881050863569,0.480028834812117,0.0977766076881549,0.753468830744013,0.334747623434563,0.00817865244825697,"1930"
"Eulipotyphla",1997,0,"NA",13,6,68,0.285134217069861,0.0967658717478403,0.143249364214741,0.272253086335711,0.510628391787603,0.101632861623988,0.812540072910242,0.339369552845114,0.00936363393511948,"1930"
"Eulipotyphla",1998,0,"NA",13,6,69,0.301043091125643,0.103889144074121,0.150347914617814,0.287461551355092,0.5393755294518,0.105641204027291,0.876242444472514,0.345097253970071,0.0107929542564535,"1930"
"Eulipotyphla",1999,1,"Filoviridae",13,7,70,0.31795180953612,0.111882789008261,0.157022798762591,0.301830981689574,0.57728256498981,0.109807633180935,0.974923733886498,0.3518859954642,0.0125177584762671,"1930"
"Eulipotyphla",2000,0,"NA",13,7,71,0.335928754254005,0.120829109133305,0.164217890031132,0.318491616839836,0.620269722011963,0.114138383936669,1.08682499164374,0.359686712147133,0.0145996736139482,"1930"
"Eulipotyphla",2001,0,"NA",13,7,72,0.355047306510445,0.130816408728846,0.170286265925588,0.33498860395367,0.658224639517109,0.118639937045253,1.21157021970596,0.368447827458726,0.0171129327927125,"1930"
"Eulipotyphla",2002,0,"NA",13,7,73,0.37538623306388,0.141939881191797,0.175900494121658,0.352108073860213,0.710290857120109,0.123319028854583,1.35063364255018,0.378116906507978,0.0201469298727415,"1930"
"Eulipotyphla",2003,0,"NA",13,7,74,0.397030103740895,0.154302600450485,0.183118965337367,0.371515234608792,0.756972164043128,0.128182661390295,1.50565869540033,0.388642067683572,0.0238092925057819,"1930"
"Eulipotyphla",2004,0,"NA",13,7,75,0.420069742912514,0.168016605554046,0.189261001902638,0.389871331218453,0.819501578348905,0.131682144558559,1.67847744615201,0.399973119675602,0.028229579741904,"1930"
"Eulipotyphla",2005,0,"NA",13,7,76,0.444602717781196,0.183204072924045,0.195630807248831,0.409909385878616,0.882168591992172,0.132147639580746,1.87113224653607,0.412062422466356,0.0335637323359589,"1930"
"Eulipotyphla",2006,2,"Bornaviridae, Poxviridae",13,9,77,0.470733866606731,0.199998576389457,0.202743456673453,0.430671508394328,0.954736059540498,0.132614780123033,2.08589986839182,0.424865493173753,0.0399994305578093,"1930"
"Eulipotyphla",2007,0,"NA",13,9,78,0.498575870275086,0.218546440375609,0.207466230416847,0.452774023615692,1.03846010974091,0.133083572002316,2.32531841028967,0.438341390759699,0.0477625466008495,"1930"
"Eulipotyphla",2008,0,"NA",13,9,79,0.528249870915384,0.239008196132609,0.21342596642035,0.476993973040107,1.10957943533537,0.133554021056055,2.59221729248243,0.452452919143058,0.0571249178185639,"1930"
"Eulipotyphla",2009,0,"NA",13,9,80,0.559886141598763,0.261560154600005,0.221166557926622,0.501850119173885,1.19350670566607,0.134026133142345,2.889750694662,0.467166688307584,0.0684137144743786,"1930"
"Eulipotyphla",2010,1,"Papillomaviridae",13,10,81,0.593624811511634,0.286396112516797,0.230021159519645,0.529610074329465,1.28663576991608,0.134499914139988,3.22143483168518,0.482453069620699,0.0820227332647337,"1930"
"Eulipotyphla",1960,0,"NA",13,0,1,0.0949977101163699,0.0914360601627015,0.0136436360611029,0.0661380751078398,0.335350178198078,0.00458233720342442,1.0105757938678,0.962508044148586,0.00836055309807717,"1960"
"Eulipotyphla",1961,0,"NA",13,0,2,0.0969375106711568,0.0902083172750278,0.0148432501242199,0.068547780307134,0.334042988720027,0.00514934678553784,0.976857112256235,0.930582151846703,0.00813754050559208,"1960"
"Eulipotyphla",1962,0,"NA",13,0,3,0.0989697321894606,0.0890088623332572,0.0161233343098957,0.0712777163137388,0.332864279012705,0.0057865170415467,0.944263481824914,0.899354382033337,0.00792257757386073,"1960"
"Eulipotyphla",1963,0,"NA",13,0,4,0.101098652823457,0.0878356498819818,0.0174183021518694,0.0739358309656978,0.331496831632456,0.00650252951814218,0.912757364328049,0.868811279170692,0.00771510139019008,"1960"
"Eulipotyphla",1964,0,"NA",13,0,5,0.103328802894165,0.0866867236343992,0.0188711604004638,0.0770866685639693,0.332833934861924,0.00730713999988643,0.882302474013885,0.838940558744191,0.0075145880544667,"1960"
"Eulipotyphla",1965,0,"NA",13,0,6,0.105664980585621,0.0855602383321125,0.0203800084759101,0.0802277870694209,0.332343473707494,0.00821131143333824,0.852863735834227,0.809731264397313,0.0073205543834479,"1960"
"Eulipotyphla",1966,1,"Flaviviridae",13,1,7,0.108112268725381,0.0844544873011195,0.0220911210136968,0.0831672187443734,0.332607058085836,0.00922736329895407,0.824407245048331,0.78117394350168,0.00713256042529495,"1960"
"Eulipotyphla",1967,0,"NA",13,1,8,0.110676052731249,0.0833679369485322,0.0239033850641923,0.0863009062231634,0.331364739935828,0.0103691394659805,0.796900228174649,0.753260844520467,0.00695021291105444,"1960"
"Eulipotyphla",1968,0,"NA",13,1,9,0.113362039810432,0.0822992697076061,0.0257514650837179,0.0895533937982006,0.332253904852424,0.0116521968173879,0.770311005245445,0.725986140027386,0.00677316979440529,"1960"
"Eulipotyphla",1969,0,"NA",13,1,10,0.11617627950413,0.0812474372519677,0.0277372645800177,0.0931852464686599,0.334677655612295,0.0130940172148901,0.74460895332082,0.699346179777424,0.00660114606001242,"1960"
"Eulipotyphla",1970,0,"NA",13,1,11,0.119125185677918,0.0802117261695039,0.029694015182908,0.0967508137734914,0.331989089913149,0.0147142456921074,0.71976447122012,0.673339778763278,0.00643392101509147,"1960"
"Eulipotyphla",1971,1,"Hantaviridae",13,2,12,0.122215560066278,0.0791918387163807,0.0321224671932601,0.100859624949773,0.3294159960723,0.0165349581212933,0.695748945430111,0.647968545686284,0.00627134731928126,"1960"
"Eulipotyphla",1972,0,"NA",13,2,13,0.125454617488297,0.0781879917622925,0.0345036771135687,0.104710819975378,0.33154339634806,0.0185809620006261,0.672534717150652,0.623237257644871,0.00611336205582033,"1960"
"Eulipotyphla",1973,0,"NA",13,2,14,0.128850012860936,0.0772010375819984,0.0372395998080293,0.10891437657603,0.330901152356768,0.020880134460341,0.650095050439916,0.599154286971776,0.00596000020373713,"1960"
"Eulipotyphla",1974,0,"NA",13,2,15,0.132409870146444,0.0762326107251523,0.0400562058615191,0.113406355324177,0.331756024801932,0.0234638020930901,0.630337363517306,0.575732085839519,0.0058114109379726,"1960"
"Eulipotyphla",1975,0,"NA",13,2,16,0.136142813381563,0.075285305764603,0.0431145771131718,0.117947366295754,0.330059224475521,0.0256719247133358,0.611289783391823,0.552987733209268,0.00566787726406977,"1960"
"Eulipotyphla",1976,0,"NA",13,2,17,0.14005799994815,0.0743628912072188,0.0464706194667175,0.121953522780517,0.327683754595787,0.0277159039735697,0.592817784422775,0.530943546493226,0.00552983958869667,"1960"
"Eulipotyphla",1977,0,"NA",13,2,18,0.144165156257872,0.073470565124431,0.04988926645399,0.126889537683758,0.330555970865278,0.0299226233190491,0.574903973657068,0.509627756328388,0.00539792393970325,"1960"
"Eulipotyphla",1978,0,"NA",13,2,19,0.148474616037775,0.0726152579222513,0.053197116421985,0.132180698686036,0.331205505493087,0.0323050399924727,0.570093771705131,0.489075236293432,0.00527297568311508,"1960"
"Eulipotyphla",1979,0,"NA",13,2,20,0.152997361418887,0.0718059868228157,0.057173386900254,0.137562566995705,0.337737763742035,0.0348771428824184,0.566938347317979,0.46932826917335,0.00515609974359838,"1960"
"Eulipotyphla",1980,0,"NA",13,2,21,0.157745067046746,0.0710542646467996,0.0613904721653142,0.143333108194102,0.341897615761954,0.0368702219660196,0.563800387957736,0.450437316215686,0.00504870852449744,"1960"
"Eulipotyphla",1981,0,"NA",13,2,22,0.16273014745087,0.0703745618073161,0.0653587805105781,0.148932068524592,0.340810742185717,0.038494482878853,0.560679796956844,0.432461734409494,0.00495257894957175,"1960"
"Eulipotyphla",1982,0,"NA",13,2,23,0.167965807929972,0.0697848143818509,0.0694030651576561,0.154827307875554,0.343837325571441,0.0401031544110409,0.557576478182795,0.415470358175191,0.00486992031830938,"1960"
"Eulipotyphla",1983,0,"NA",13,2,24,0.173466099231185,0.0693069620523471,0.0745400848863977,0.161484797981744,0.345071736743448,0.0417790517871665,0.554490336035166,0.399541826094672,0.00480345498892548,"1960"
"Eulipotyphla",1984,0,"NA",13,2,25,0.179245976324973,0.0689674871838662,0.0799857599982176,0.167858199963743,0.345311132819934,0.0435249843527067,0.551421275442674,0.384764492893431,0.00475651428845675,"1960"
"Eulipotyphla",1985,0,"NA",13,2,26,0.185321361602856,0.068797910655279,0.086322993020196,0.173776242448636,0.348765571673747,0.0453438788547442,0.548369201860249,0.37123572835987,0.00473315251053176,"1960"
"Eulipotyphla",1986,0,"NA",13,2,27,0.191709212852799,0.0688351829657747,0.0919429187468247,0.180251115718542,0.354543494887274,0.047238784348141,0.545334021266121,0.359060380779034,0.00473828241393168,"1960"
"Eulipotyphla",1987,0,"NA",13,2,28,0.198427596397343,0.0691218944889424,0.0958458320467522,0.18637585951197,0.360111263445272,0.0492128773067391,0.544842962830286,0.348348192206737,0.00477783629774049,"1960"
"Eulipotyphla",1988,0,"NA",13,2,29,0.205495765812469,0.0697062229970438,0.101364968476151,0.194230131475128,0.37116139772455,0.0512694669481576,0.556627741159892,0.339210020807223,0.0048589575245136,"1960"
"Eulipotyphla",1989,1,"Nairoviridae",13,3,30,0.212934246681079,0.0706415481085159,0.106697628089567,0.201926770317293,0.381948473483232,0.05341200078111,0.568667420460516,0.331752873056249,0.00499022831916777,"1960"
"Eulipotyphla",1990,0,"NA",13,3,31,0.220764927874123,0.0719856987317827,0.112821830966716,0.209182666611563,0.394264327839697,0.0556440703845433,0.58096751415831,0.326073980251192,0.00518194082190298,"1960"
"Eulipotyphla",1991,0,"NA",13,3,32,0.229011159895108,0.0737998628687165,0.117805851147404,0.217515111781232,0.405701217908843,0.0579694174282843,0.593533654933061,0.322254439052309,0.00544641975944136,"1960"
"Eulipotyphla",1992,0,"NA",13,3,33,0.237697860870312,0.0761472702743654,0.122730818626032,0.225977159884727,0.420114007785386,0.0603919399452871,0.606371597297612,0.320353199627284,0.00579840677023725,"1960"
"Eulipotyphla",1993,2,"Parvoviridae, Peribunyaviridae",13,5,34,0.246851630817932,0.079091835464529,0.126769651813055,0.234833791261087,0.436481261398924,0.0629156988659961,0.633849887781407,0.320402321031713,0.00625551843714813,"1960"
"Eulipotyphla",1994,1,"Herpesviridae",13,6,35,0.256500874884921,0.0826969922064658,0.130213509749908,0.245839896791352,0.453369632945356,0.0655449248257774,0.683598610311896,0.322404328030335,0.00683879251999627,"1960"
"Eulipotyphla",1995,0,"NA",13,6,36,0.266675936300976,0.0870249379880276,0.134315621827345,0.255505566423596,0.474553096435889,0.0682840252568304,0.737251940922506,0.326332173780424,0.00757333983182005,"1960"
"Eulipotyphla",1996,0,"NA",13,6,37,0.277409239865509,0.0921364356716875,0.138796744371835,0.264452515214865,0.496069015374863,0.0711375917764681,0.795116339025337,0.332131819820984,0.00848912277828301,"1960"
"Eulipotyphla",1997,0,"NA",13,6,38,0.288735446855875,0.0980912122306159,0.142883076995177,0.273926836464954,0.522274186021124,0.0741104078841519,0.857522316989746,0.339726948314659,0.00962188591687173,"1960"
"Eulipotyphla",1998,0,"NA",13,6,39,0.300691622324519,0.104948888320047,0.147620872569144,0.28531209089219,0.55344780152877,0.0772074569801813,0.924826327977181,0.349024982833682,0.0110142691596138,"1960"
"Eulipotyphla",1999,1,"Filoviridae",13,7,40,0.313317415839398,0.112770300377003,0.1521661040733,0.296990578305701,0.581730453966587,0.0804339307194837,0.997412801945754,0.359923498267352,0.0127171406471195,"1960"
"Eulipotyphla",2000,0,"NA",13,7,41,0.326655256817037,0.121619053266956,0.154127483773851,0.308047947973201,0.624911312633115,0.0837952377145048,1.07569634145388,0.3723162285892,0.0147911941175507,"1960"
"Eulipotyphla",2001,0,"NA",13,7,42,0.340750565701469,0.131563160099815,0.156749154855977,0.317629517090033,0.661375970902998,0.0872970126017913,1.16160943204803,0.38609814140434,0.0173088650954494,"1960"
"Eulipotyphla",2002,0,"NA",13,7,43,0.355651982356217,0.142676668797618,0.158180429619795,0.330646534538822,0.699328429347375,0.0909451254874614,1.30914793393279,0.40116933371881,0.0203566318191851,"1960"
"Eulipotyphla",2003,0,"NA",13,7,44,0.37141161316113,0.15504122351733,0.159024176283445,0.344677702476092,0.74124357666856,0.0934744327291112,1.47542561693802,0.417437737602643,0.0240377809897507,"1960"
"Eulipotyphla",2004,0,"NA",13,7,45,0.388085298442615,0.168747550346661,0.159471173463302,0.355961061144759,0.791133203929844,0.0908774266119302,1.66282258459318,0.434820775287918,0.0284757357479987,"1960"
"Eulipotyphla",2005,0,"NA",13,7,46,0.405732902015625,0.183896885515189,0.160127126360041,0.370321794617357,0.846503368842437,0.0883525732810863,1.87402124247467,0.453246174026347,0.0338180645021864,"1960"
"Eulipotyphla",2006,2,"Bornaviridae, Poxviridae",13,9,47,0.424418624780144,0.200602380934986,0.160500126016418,0.383376450505087,0.910290297769414,0.0858978681111216,2.11204469423629,0.472652162800116,0.0402413152367851,"1960"
"Eulipotyphla",2007,0,"NA",13,9,48,0.444211344495155,0.218990529149162,0.160534523701713,0.398976110293895,0.964791637461095,0.0835113621712155,2.38030001440176,0.49298725001732,0.0479568518570302,"1960"
"Eulipotyphla",2008,0,"NA",13,9,49,0.465184984051029,0.239202651220922,0.161315686157075,0.411810622852179,1.05086718489594,0.0811911606778159,2.68262701732728,0.514209743267815,0.0572179083511182,"1960"
"Eulipotyphla",2009,0,"NA",13,9,50,0.487418910778459,0.261396489663416,0.161866273722717,0.424620524221551,1.13597333280666,0.0789354214902632,3.02335322041452,0.536287131834787,0.0683281248083562,"1960"
"Eulipotyphla",2010,1,"Papillomaviridae",13,10,51,0.510998369570706,0.285747946205345,0.162611187605707,0.440907102976742,1.23402774807219,0.076742353648209,3.40735578831892,0.559195416700456,0.0816518887605725,"1960"
"Eulipotyphla",1990,0,"NA",13,3,1,0.446839920276697,0.386084702605148,0.0748760097399489,0.333407101400661,1.52224585556208,0.018782611813951,4.48546285103983,0.864033594773879,0.149061397585705,"1990"
"Eulipotyphla",1991,0,"NA",13,3,2,0.431802495458031,0.339940885953126,0.084618989611322,0.336234046870129,1.37931833486883,0.0233522921737075,3.78963942063731,0.787260123618638,0.115559805942596,"1990"
"Eulipotyphla",1992,0,"NA",13,3,3,0.418964497468772,0.300005343062315,0.0926568515017038,0.339619862499879,1.24480319613701,0.0290337443571691,3.20175808280722,0.716063878621783,0.0900032058659373,"1990"
"Eulipotyphla",1993,2,"Parvoviridae, Peribunyaviridae",13,5,4,0.408164852640957,0.265534222622392,0.105189517497959,0.341592944039514,1.12885336584501,0.0360974548077359,2.70507393526569,0.650556315430642,0.0705084233836782,"1990"
"Eulipotyphla",1994,1,"Herpesviridae",13,6,5,0.399269960512645,0.235969093312807,0.116166864880678,0.341790351815011,1.03674372499271,0.0448797174614093,2.28543968844706,0.59100136912337,0.0556814129988684,"1990"
"Eulipotyphla",1995,0,"NA",13,6,6,0.392171249007187,0.210935635021788,0.130292676769194,0.34378910834277,0.948844495875416,0.0557986442574415,1.93090270156183,0.537866137703334,0.044493842122045,"1990"
"Eulipotyphla",1996,0,"NA",13,6,7,0.38678322561848,0.190246941507334,0.141102256756337,0.346486323508104,0.883945969208622,0.0693740708961838,1.63136452987398,0.491869680240457,0.0361938987528951,"1990"
"Eulipotyphla",1997,0,"NA",13,6,8,0.383041982470721,0.173903884116361,0.149780487018465,0.349219892973623,0.8140744488667,0.0862523055310057,1.3782932859218,0.454007372754902,0.0302425609107568,"1990"
"Eulipotyphla",1998,0,"NA",13,6,9,0.380904124165322,0.162077683744169,0.155604401002034,0.35205233979063,0.788016059841642,0.105533186149643,1.23739053785539,0.42550782063421,0.0262691755678748,"1990"
"Eulipotyphla",1999,1,"Filoviridae",13,7,10,0.380346097682413,0.155055361137933,0.163259550741897,0.356190229336736,0.759510666280998,0.105579193714578,1.19241340942672,0.40766912578502,0.0240421650176149,"1990"
"Eulipotyphla",2000,0,"NA",13,7,11,0.381363913558027,0.153141195054344,0.166765021792089,0.356062588955583,0.745348499829962,0.105625221336673,1.34423544896049,0.401561840567389,0.0234522256226726,"1990"
"Eulipotyphla",2001,0,"NA",13,7,12,0.383973257392907,0.156546092781826,0.165263438958674,0.356741037469183,0.761019266670553,0.105671269024672,1.60460894554253,0.407700509782216,0.0245066791652562,"1990"
"Eulipotyphla",2002,0,"NA",13,7,13,0.388210000749433,0.165332476020463,0.159946206189811,0.358210862413022,0.786970892736956,0.105717336787324,1.91541583738639,0.425884123802301,0.027334827627057,"1990"
"Eulipotyphla",2003,0,"NA",13,7,14,0.394131130955828,0.17945859886133,0.154337304064885,0.355853301606062,0.822813810237079,0.10237379460025,2.28642488894397,0.455327135479289,0.0322053887052716,"1990"
"Eulipotyphla",2004,0,"NA",13,7,15,0.401816130578858,0.198893196475603,0.145581329551548,0.355901459375181,0.885800224914941,0.0919342814050521,2.7292970386607,0.494985595001069,0.039558503604283,"1990"
"Eulipotyphla",2005,0,"NA",13,7,16,0.411368849697173,0.223733310300443,0.137388872642659,0.357936559414325,0.951064037588507,0.0825593320093916,3.25795190616672,0.54387518759659,0.0500565941379944,"1990"
"Eulipotyphla",2006,2,"Bornaviridae, Poxviridae",13,9,17,0.422919928000106,0.254284768826973,0.126878573503541,0.358626565821524,1.03955970193915,0.0741403880866402,3.88900529057252,0.601259841382809,0.0646607436573869,"1990"
"Eulipotyphla",2007,0,"NA",13,9,18,0.43662983960184,0.291105854260501,0.117258958654278,0.361454984877469,1.13340913729474,0.0638683876233127,4.6422914105863,0.66671085633075,0.0847426183847358,"1990"
"Eulipotyphla",2008,0,"NA",13,9,19,0.452692651822015,0.335032395245045,0.107120648362851,0.362314711016349,1.27815405534023,0.0531503474089548,5.54148630063467,0.74008799103894,0.112246705863632,"1990"
"Eulipotyphla",2009,0,"NA",13,9,20,0.471340610657285,0.387200865999086,0.0996242435861104,0.364495136597488,1.42584501095808,0.0442309495325578,6.61485195653485,0.821488446453053,0.149924510630442,"1990"
"Eulipotyphla",2010,1,"Papillomaviridae",13,10,21,0.49284969098455,0.449079407919778,0.0881641428098329,0.368084187145083,1.62197280442891,0.0368083557666843,7.89612461946563,0.911189387219999,0.201672314617578,"1990"
"Diprotodontia",1930,0,"NA",10,0,1,0.0424058906815977,0.0494121702580399,0.00394396752700179,0.0268324913173351,0.167089715270839,0.000973547534745017,0.618638307448731,1.16521948870378,0.00244156256960952,"1930"
"Diprotodontia",1931,0,"NA",10,0,2,0.0430851851711116,0.0491180521211504,0.00419477753615837,0.0275442255040952,0.168463844342323,0.00105623194176774,0.607998030678945,1.14002184105927,0.00241258304417605,"1930"
"Diprotodontia",1932,0,"NA",10,0,3,0.043786214470927,0.0488324957495502,0.0044611513151191,0.0284922626438187,0.170436351909931,0.00114593882167515,0.597540761473311,1.11524817433062,0.00238461264112984,"1930"
"Diprotodontia",1933,0,"NA",10,0,4,0.0445097002105323,0.0485552201014302,0.00474485307734142,0.0294256302903238,0.172409307673808,0.00124326460041007,0.587263352191099,1.0908907467757,0.00235760939909833,"1930"
"Diprotodontia",1934,0,"NA",10,0,5,0.045256393156409,0.0482859463632959,0.00504741154901668,0.0301833530566231,0.174391508440335,0.00134885635899244,0.577162709329465,1.06694199417122,0.00233153261619909,"1930"
"Diprotodontia",1935,0,"NA",10,0,6,0.0460270744752946,0.0480243984099282,0.00536942342613631,0.0311575349487423,0.174578516745129,0.00146341613570774,0.567235792592298,1.04339454456758,0.00230634284263551,"1930"
"Diprotodontia",1936,0,"NA",10,0,7,0.0468225570577269,0.0477703033628914,0.00572970736250037,0.032061148328762,0.173897710686741,0.00158770559368492,0.557479613975099,1.02024123338664,0.00228200188338268,"1930"
"Diprotodontia",1937,0,"NA",10,0,8,0.0476436869049382,0.0475233922619336,0.00613353597997082,0.0329625118104464,0.173219559602363,0.00172255108489648,0.547891236865587,0.997475118933499,0.00225847281208161,"1930"
"Diprotodontia",1938,0,"NA",10,0,9,0.0484913445823413,0.0472834008656509,0.00653185655517999,0.0340657946183895,0.172285308974474,0.00186884914424939,0.538467775159777,0.975089498402353,0.00223571999742183,"1930"
"Diprotodontia",1939,0,"NA",10,0,10,0.04936644674302,0.0470500706000863,0.00698428498251057,0.0351041470008027,0.170325412809859,0.0020275724502949,0.529206392393263,0.953077924465747,0.00221370914347311,"1930"
"Diprotodontia",1940,0,"NA",10,0,11,0.0502699477248264,0.046823149676545,0.00750394325794372,0.0360862864045925,0.170923186614703,0.00219977629218759,0.520104300887442,0.931434222546861,0.00219240734563214,"1930"
"Diprotodontia",1941,0,"NA",10,0,12,0.051202841224886,0.0466023944028674,0.00805781811574929,0.0372640137952388,0.170533298532942,0.00238660558589004,0.511158760910421,0.910152508884944,0.00217178316408041,"1930"
"Diprotodontia",1942,0,"NA",10,0,13,0.0521661620555158,0.0463875707157568,0.0084931780176348,0.0384014478370465,0.169868267816267,0.0025893024862711,0.50236707985236,0.889227209515445,0.00215180671690934,"1930"
"Diprotodontia",1943,0,"NA",10,0,14,0.0531609879857868,0.046178455965551,0.00904943995568497,0.0396827358539582,0.170036847802577,0.00280921464570752,0.493726611414991,0.868653080298231,0.00213244979536233,"1930"
"Diprotodontia",1944,0,"NA",10,0,15,0.0541884416731923,0.0459748409891109,0.00954806078470842,0.0409144399774123,0.170335810457334,0.00304780417409733,0.485234754815083,0.848425228139661,0.00211368600397403,"1930"
"Diprotodontia",1945,0,"NA",10,0,16,0.0552496926901326,0.0457765325113281,0.0100763765000305,0.0419432826938358,0.17146558393906,0.00330665735985638,0.476888954001609,0.828539133567049,0.00209549092876068,"1930"
"Diprotodontia",1946,0,"NA",10,0,17,0.0563459596501887,0.0455833559211813,0.0106354503903826,0.043273955321249,0.172835611391311,0.00358749521652935,0.468686696886369,0.808990674827004,0.00207784233703709,"1930"
"Diprotodontia",1947,0,"NA",10,0,18,0.0574785124394335,0.0453951584743532,0.0112599290195834,0.044870682802102,0.174229699440333,0.00389218492513539,0.460625514587856,0.789776153691993,0.00206072041291164,"1930"
"Diprotodontia",1948,0,"NA",10,0,19,0.0586486745583246,0.0452118129812182,0.0119775751642942,0.0465171040666588,0.175174785073985,0.00422275224832407,0.452702980688116,0.770892323171876,0.00204410803304865,"1930"
"Diprotodontia",1949,0,"NA",10,0,20,0.0598578255800308,0.0450332220465583,0.0127398751455614,0.0479173916554678,0.174692003146946,0.00458139499887861,0.444916710502402,0.752336417338585,0.00202799108789462,"1930"
"Diprotodontia",1950,0,"NA",10,0,21,0.0611074037313776,0.0448593229357234,0.0135058920589665,0.0493909204109959,0.174271015627451,0.00497049765211306,0.437264360361377,0.734106183481805,0.00201235885425152,"1930"
"Diprotodontia",1951,0,"NA",10,0,22,0.0623989086029415,0.0446900931511187,0.0142975458161714,0.0511919076313092,0.174634988525482,0.00539264719931565,0.429743626905675,0.716199916820533,0.00199720442585567,"1930"
"Diprotodontia",1952,0,"NA",10,0,23,0.063733903995196,0.0445255568128943,0.014977210506951,0.0527079673884644,0.175495405075686,0.00585065034764158,0.422352246392584,0.698616497998466,0.00198252520949828,"1930"
"Diprotodontia",1953,0,"NA",10,0,24,0.0651140209080011,0.04436579194847,0.0157584062064989,0.0542466010784059,0.176132853067083,0.00634755218081065,0.415087994014661,0.681355433588627,0.00196832349521493,"1930"
"Diprotodontia",1954,0,"NA",10,0,25,0.0665409606811443,0.0442109388069658,0.0165667575621869,0.0557680198854046,0.177623665921592,0.00688665640467741,0.407948683230068,0.664416899822335,0.00195460711019327,"1930"
"Diprotodontia",1955,0,"NA",10,0,26,0.0680164982940814,0.0440612093265389,0.0176325750785752,0.0575176040354408,0.177329376645283,0.00742181475657376,0.400932165104414,0.647801789736844,0.00194139016731708,"1930"
"Diprotodontia",1956,0,"NA",10,0,27,0.0695424858334894,0.0439168978947816,0.0186069974659441,0.0592777518846221,0.176888483984936,0.00797544416881418,0.394036327663933,0.631511763901208,0.00192869392070067,"1930"
"Diprotodontia",1957,0,"NA",10,0,28,0.0711208561377413,0.043778393554279,0.019498541550781,0.0609848309819214,0.177509858546753,0.00857037150294442,0.387259095259776,0.615549304826877,0.00191654774219334,"1930"
"Diprotodontia",1958,0,"NA",10,0,29,0.0727536266279332,0.0436461938165662,0.0207482903203993,0.0628702030016896,0.179658671409693,0.0092096773726651,0.380598427943239,0.599917775092858,0.00190499023467326,"1930"
"Diprotodontia",1959,0,"NA",10,0,30,0.0744429033356525,0.0435209202572144,0.0220755032985448,0.0646672486724455,0.181327820644258,0.00989667218969908,0.374052320851743,0.584621479108421,0.00189407050003481,"1930"
"Diprotodontia",1960,0,"NA",10,0,31,0.0761908851382651,0.0434033360714753,0.0231382695058008,0.0666519259911869,0.182594015858978,0.0106349133055483,0.367618803605361,0.569665728291651,0.00188384958213343,"1930"
"Diprotodontia",1961,0,"NA",10,0,32,0.0779998682131237,0.0432943657723208,0.0241993865221731,0.0685245225652238,0.182952991682805,0.011428223431938,0.364090125452452,0.555056909250475,0.00187440210762751,"1930"
"Diprotodontia",1962,0,"NA",10,0,33,0.0798722507227653,0.0431951172088734,0.0256518071936368,0.0706047338993532,0.185360118036524,0.0122807104353319,0.365695193771677,0.540802554303905,0.00186581815068831,"1930"
"Diprotodontia",1963,0,"NA",10,0,34,0.0818105377438674,0.0431069060706767,0.0269622283821348,0.072528018758537,0.187295821825061,0.0131967886080168,0.367307337933198,0.526911413363837,0.00185820535098615,"1930"
"Diprotodontia",1964,1,"Flaviviridae",10,1,35,0.0838173464534825,0.0430312830189726,0.0285104336269561,0.0748073061790879,0.187264778741788,0.0141812015259013,0.368926589130419,0.513393525800228,0.00185169131825892,"1930"
"Diprotodontia",1965,0,"NA",10,1,36,0.0858954115868622,0.0429700635465091,0.0304836554050397,0.0769103090931684,0.188356851117528,0.0152390466113898,0.370552978694259,0.500260290423725,0.00184642636119103,"1930"
"Diprotodontia",1966,0,"NA",10,1,37,0.0880475911820267,0.0429253606082458,0.0318587658941147,0.0795699058030268,0.188615018267925,0.0163758015285205,0.372186538093755,0.487524531131162,0.00184258658334794,"1930"
"Diprotodontia",1967,0,"NA",10,1,38,0.0902768726271258,0.04289961998208,0.0334764219160296,0.0817321370592603,0.190740367406083,0.017597352547046,0.373827298936675,0.475200555066523,0.00184037739460688,"1930"
"Diprotodontia",1968,0,"NA",10,1,39,0.0925863790275936,0.0428956582067524,0.034934801060038,0.0842767179491454,0.193577035260121,0.0189100250223297,0.375475292970127,0.463304199357102,0.00184003749299053,"1930"
"Diprotodontia",1969,0,"NA",10,1,40,0.0949793759111022,0.0429167027991972,0.0366597218572276,0.0866908304839322,0.193835456052542,0.0203206161488855,0.377130552081176,0.45185286160825,0.00184184337915462,"1930"
