"mean","sd","q0.025","median","q0.975","mode","kld","param","model","HostSpecies","HostOrder","Domestic","VRichness"
-0.617614046839937,0.643578306564962,-1.99245866268764,-0.577543220844263,0.536983993218855,-0.495595919033253,3.49933274119247e-06,"Intercept","1990","peromyscus leucopus","Rodentia","Wild",14
0.0815615958554556,0.0223250523522079,0.0421090831475269,0.0799535461946468,0.129796781111586,0.0766302356085257,3.63018326133982e-06,"yearx","1930","rousettus leschenaultii","Chiroptera","Wild",14
-6.65255108271049,1.61434094994937,-10.1744018166552,-6.52040086250619,-3.84812580944696,-6.24297957762053,3.56974999583294e-06,"Intercept","1930","rousettus leschenaultii","Chiroptera","Wild",14
0.076438609836543,0.0242928341071739,0.032640689764522,0.075043307214918,0.128039142044517,0.0721996245729671,3.35289444824548e-06,"yearx","1960","rousettus leschenaultii","Chiroptera","Wild",14
-3.9840854287346,1.03902583637997,-6.2334996763437,-3.90613476909488,-2.15779023131036,-3.74416408607549,3.62902657833882e-06,"Intercept","1960","rousettus leschenaultii","Chiroptera","Wild",14
0.26007514229459,0.0861916511114133,0.10894742455787,0.253394475429344,0.447365790684674,0.239490473967906,3.61720603695077e-06,"yearx","1990","rousettus leschenaultii","Chiroptera","Wild",14
-5.1188224036033,1.72602156080223,-8.91144985700365,-4.96563552308901,-2.14869105170702,-4.6409013109545,3.44244585084353e-06,"Intercept","1990","rousettus leschenaultii","Chiroptera","Wild",14
0.0271567581829855,0.0135372296518086,0.00207503579631697,0.0266126807883602,0.0552929173204458,0.0255189381129685,2.28246230300007e-06,"yearx","1930","alces alces","Cetartiodactyla","Wild",13
-3.25710297397335,0.815707477800149,-5.0149520976394,-3.19952726830423,-1.81271615631656,-3.08066333268826,3.62388083928163e-06,"Intercept","1930","alces alces","Cetartiodactyla","Wild",13
-0.00248313607634669,0.0188839039978257,-0.0397010462338668,-0.00243493688274699,0.0344307294048687,-0.00233723048478082,9.88835266521121e-07,"yearx","1960","alces alces","Cetartiodactyla","Wild",13
