"Year","NumPubs","Host","Note"
1968,1,"Saguinus midas",""
1976,1,"Saguinus midas",""
1977,2,"Saguinus midas",""
1981,1,"Saguinus midas",""
1984,1,"Saguinus midas",""
1986,1,"Saguinus midas",""
1987,2,"Saguinus midas",""
1988,1,"Saguinus midas",""
1990,1,"Saguinus midas",""
1991,1,"Saguinus midas",""
1992,1,"Saguinus midas",""
1994,1,"Saguinus midas",""
1995,1,"Saguinus midas",""
1998,2,"Saguinus midas",""
1999,3,"Saguinus midas",""
2000,4,"Saguinus midas",""
2001,2,"Saguinus midas",""
2002,1,"Saguinus midas",""
2003,2,"Saguinus midas",""
2004,1,"Saguinus midas",""
2007,2,"Saguinus midas",""
2008,3,"Saguinus midas",""
2009,2,"Saguinus midas",""
2010,1,"Saguinus midas",""
2011,4,"Saguinus midas",""
2012,2,"Saguinus midas",""
2013,2,"Saguinus midas",""
2014,1,"Saguinus midas",""
2015,1,"Saguinus midas",""
2017,3,"Saguinus midas",""
2018,3,"Saguinus midas",""
2019,1,"Saguinus midas",""
2020,3,"Saguinus midas",""
1971,1,"Saguinus mystax",""
1975,3,"Saguinus mystax",""
1977,1,"Saguinus mystax",""
1978,3,"Saguinus mystax",""
1979,1,"Saguinus mystax",""
1980,3,"Saguinus mystax",""
1981,1,"Saguinus mystax",""
1982,4,"Saguinus mystax",""
1983,1,"Saguinus mystax",""
1984,3,"Saguinus mystax",""
1985,2,"Saguinus mystax",""
1986,4,"Saguinus mystax",""
1987,1,"Saguinus mystax",""
1988,3,"Saguinus mystax",""
1989,2,"Saguinus mystax",""
1990,6,"Saguinus mystax",""
1992,4,"Saguinus mystax",""
1993,3,"Saguinus mystax",""
1994,3,"Saguinus mystax",""
1995,1,"Saguinus mystax",""
1996,3,"Saguinus mystax",""
1997,1,"Saguinus mystax",""
1998,1,"Saguinus mystax",""
1999,3,"Saguinus mystax",""
2000,2,"Saguinus mystax",""
2001,2,"Saguinus mystax",""
2002,5,"Saguinus mystax",""
2003,4,"Saguinus mystax",""
2004,3,"Saguinus mystax",""
2006,1,"Saguinus mystax",""
2007,4,"Saguinus mystax",""
2008,1,"Saguinus mystax",""
2009,2,"Saguinus mystax",""
2010,4,"Saguinus mystax",""
2011,6,"Saguinus mystax",""
2012,1,"Saguinus mystax",""
2013,1,"Saguinus mystax",""
2017,2,"Saguinus mystax",""
2018,1,"Saguinus mystax",""
2019,2,"Saguinus mystax",""
2020,1,"Saguinus mystax",""
1968,3,"Saguinus oedipus",""
1969,3,"Saguinus oedipus",""
1970,2,"Saguinus oedipus",""
1971,1,"Saguinus oedipus",""
1972,3,"Saguinus oedipus",""
1974,1,"Saguinus oedipus",""
1975,5,"Saguinus oedipus",""
1976,2,"Saguinus oedipus",""
1977,2,"Saguinus oedipus",""
1978,7,"Saguinus oedipus",""
1979,10,"Saguinus oedipus",""
1980,2,"Saguinus oedipus",""
1981,10,"Saguinus oedipus",""
1982,7,"Saguinus oedipus",""
1983,8,"Saguinus oedipus",""
1984,8,"Saguinus oedipus",""
1985,16,"Saguinus oedipus",""
1986,8,"Saguinus oedipus",""
1987,7,"Saguinus oedipus",""
1988,12,"Saguinus oedipus",""
1989,4,"Saguinus oedipus",""
1990,10,"Saguinus oedipus",""
1991,5,"Saguinus oedipus",""
1992,12,"Saguinus oedipus",""
1993,10,"Saguinus oedipus",""
1994,8,"Saguinus oedipus",""
1995,9,"Saguinus oedipus",""
1996,9,"Saguinus oedipus",""
1997,10,"Saguinus oedipus",""
1998,11,"Saguinus oedipus",""
1999,10,"Saguinus oedipus",""
2000,13,"Saguinus oedipus",""
2001,13,"Saguinus oedipus",""
2002,15,"Saguinus oedipus",""
2003,11,"Saguinus oedipus",""
2004,12,"Saguinus oedipus",""
2005,6,"Saguinus oedipus",""
2006,13,"Saguinus oedipus",""
2007,9,"Saguinus oedipus",""
2008,9,"Saguinus oedipus",""
2009,20,"Saguinus oedipus",""
2010,9,"Saguinus oedipus",""
2011,3,"Saguinus oedipus",""
2012,5,"Saguinus oedipus",""
2013,6,"Saguinus oedipus",""
2014,6,"Saguinus oedipus",""
2015,5,"Saguinus oedipus",""
2016,7,"Saguinus oedipus",""
2017,4,"Saguinus oedipus",""
2018,4,"Saguinus oedipus",""
2019,4,"Saguinus oedipus",""
2020,6,"Saguinus oedipus",""
1969,1,"Saiga tatarica",""
1981,1,"Saiga tatarica",""
1983,2,"Saiga tatarica",""
1992,2,"Saiga tatarica",""
2001,1,"Saiga tatarica",""
2002,1,"Saiga tatarica",""
2003,1,"Saiga tatarica",""
2004,1,"Saiga tatarica",""
2005,2,"Saiga tatarica",""
2006,2,"Saiga tatarica",""
2007,1,"Saiga tatarica",""
2008,1,"Saiga tatarica",""
2009,1,"Saiga tatarica",""
2010,3,"Saiga tatarica",""
2012,1,"Saiga tatarica",""
2013,2,"Saiga tatarica",""
2015,4,"Saiga tatarica",""
2016,2,"Saiga tatarica",""
2017,4,"Saiga tatarica",""
2018,2,"Saiga tatarica",""
2019,4,"Saiga tatarica",""
2020,3,"Saiga tatarica",""
1998,1,"Saimiri oerstedii",""
2000,1,"Saimiri oerstedii",""
2002,1,"Saimiri oerstedii",""
2007,1,"Saimiri oerstedii",""
2008,1,"Saimiri oerstedii",""
2009,2,"Saimiri oerstedii",""
2011,2,"Saimiri oerstedii",""
2012,2,"Saimiri oerstedii",""
2014,1,"Saimiri oerstedii",""
2020,1,"Saimiri oerstedii",""
1957,2,"Saimiri sciureus",""
1959,1,"Saimiri sciureus",""
1962,1,"Saimiri sciureus",""
1964,7,"Saimiri sciureus",""
1965,2,"Saimiri sciureus",""
1966,8,"Saimiri sciureus",""
1967,24,"Saimiri sciureus",""
1968,20,"Saimiri sciureus",""
1969,11,"Saimiri sciureus",""
1970,14,"Saimiri sciureus",""
1971,12,"Saimiri sciureus",""
1972,21,"Saimiri sciureus",""
1973,20,"Saimiri sciureus",""
1974,18,"Saimiri sciureus",""
1975,24,"Saimiri sciureus",""
1976,25,"Saimiri sciureus",""
1977,38,"Saimiri sciureus",""
1978,33,"Saimiri sciureus",""
1979,26,"Saimiri sciureus",""
1980,27,"Saimiri sciureus",""
1981,27,"Saimiri sciureus",""
1982,33,"Saimiri sciureus",""
1983,39,"Saimiri sciureus",""
1984,36,"Saimiri sciureus",""
1985,41,"Saimiri sciureus",""
1986,30,"Saimiri sciureus",""
1987,35,"Saimiri sciureus",""
1988,30,"Saimiri sciureus",""
1989,26,"Saimiri sciureus",""
1990,36,"Saimiri sciureus",""
1991,30,"Saimiri sciureus",""
1992,41,"Saimiri sciureus",""
1993,26,"Saimiri sciureus",""
1994,24,"Saimiri sciureus",""
1995,19,"Saimiri sciureus",""
1996,21,"Saimiri sciureus",""
1997,25,"Saimiri sciureus",""
1998,17,"Saimiri sciureus",""
1999,16,"Saimiri sciureus",""
2000,29,"Saimiri sciureus",""
2001,20,"Saimiri sciureus",""
2002,22,"Saimiri sciureus",""
2003,18,"Saimiri sciureus",""
2004,14,"Saimiri sciureus",""
2005,22,"Saimiri sciureus",""
2006,16,"Saimiri sciureus",""
2007,10,"Saimiri sciureus",""
2008,12,"Saimiri sciureus",""
2009,12,"Saimiri sciureus",""
2010,15,"Saimiri sciureus",""
2011,19,"Saimiri sciureus",""
2012,6,"Saimiri sciureus",""
2013,7,"Saimiri sciureus",""
2014,8,"Saimiri sciureus",""
2015,11,"Saimiri sciureus",""
2016,11,"Saimiri sciureus",""
2017,10,"Saimiri sciureus",""
2018,18,"Saimiri sciureus",""
2019,9,"Saimiri sciureus",""
2020,12,"Saimiri sciureus",""
1984,1,"Saimiri ustus",""
1993,1,"Saimiri ustus",""
1995,2,"Saimiri ustus",""
1997,1,"Saimiri ustus",""
2005,1,"Saimiri ustus",""
2008,2,"Saimiri ustus",""
2009,2,"Saimiri ustus",""
2010,1,"Saimiri ustus",""
2011,1,"Saimiri ustus",""
2014,2,"Saimiri ustus",""
2016,1,"Saimiri ustus",""
2017,1,"Saimiri ustus",""
2020,1,"Saimiri ustus",""
1962,1,"Sapajus apella",""
1963,1,"Sapajus apella",""
1966,1,"Sapajus apella",""
1969,2,"Sapajus apella",""
1970,1,"Sapajus apella",""
1971,5,"Sapajus apella",""
1972,2,"Sapajus apella",""
1973,5,"Sapajus apella",""
1974,5,"Sapajus apella",""
1975,7,"Sapajus apella",""
1976,10,"Sapajus apella",""
1977,11,"Sapajus apella",""
1978,7,"Sapajus apella",""
1979,10,"Sapajus apella",""
1980,6,"Sapajus apella",""
1981,6,"Sapajus apella",""
1982,12,"Sapajus apella",""
1983,9,"Sapajus apella",""
1984,11,"Sapajus apella",""
1985,12,"Sapajus apella",""
1986,11,"Sapajus apella",""
1987,6,"Sapajus apella",""
1988,22,"Sapajus apella",""
1989,19,"Sapajus apella",""
1990,24,"Sapajus apella",""
1991,16,"Sapajus apella",""
1992,9,"Sapajus apella",""
1993,14,"Sapajus apella",""
1994,11,"Sapajus apella",""
1995,19,"Sapajus apella",""
1996,16,"Sapajus apella",""
1997,19,"Sapajus apella",""
1998,22,"Sapajus apella",""
1999,23,"Sapajus apella",""
2000,31,"Sapajus apella",""
2001,22,"Sapajus apella",""
2002,27,"Sapajus apella",""
2003,33,"Sapajus apella",""
2004,21,"Sapajus apella",""
2005,36,"Sapajus apella",""
2006,26,"Sapajus apella",""
2007,37,"Sapajus apella",""
2008,45,"Sapajus apella",""
2009,37,"Sapajus apella",""
2010,28,"Sapajus apella",""
2011,40,"Sapajus apella",""
2012,35,"Sapajus apella",""
2013,29,"Sapajus apella",""
2014,24,"Sapajus apella",""
2015,28,"Sapajus apella",""
2016,15,"Sapajus apella",""
2017,21,"Sapajus apella",""
2018,20,"Sapajus apella",""
2019,24,"Sapajus apella",""
2020,21,"Sapajus apella",""
1996,3,"Sapajus cay",""
1998,1,"Sapajus cay",""
2007,1,"Sapajus cay",""
2008,2,"Sapajus cay",""
2009,1,"Sapajus cay",""
2010,3,"Sapajus cay",""
2011,1,"Sapajus cay",""
2013,2,"Sapajus cay",""
2014,3,"Sapajus cay",""
2016,2,"Sapajus cay",""
2017,2,"Sapajus cay",""
2018,2,"Sapajus cay",""
2019,1,"Sapajus cay",""
2015,2,"Sapajus flavius",""
2016,2,"Sapajus flavius",""
2017,1,"Sapajus flavius",""
2018,5,"Sapajus flavius",""
2019,2,"Sapajus flavius",""
2020,1,"Sapajus flavius",""
1990,1,"Sapajus nigritus",""
1993,1,"Sapajus nigritus",""
1995,1,"Sapajus nigritus",""
2000,1,"Sapajus nigritus",""
2002,1,"Sapajus nigritus",""
2005,2,"Sapajus nigritus",""
2006,2,"Sapajus nigritus",""
2007,2,"Sapajus nigritus",""
2008,3,"Sapajus nigritus",""
2009,1,"Sapajus nigritus",""
2010,2,"Sapajus nigritus",""
2011,7,"Sapajus nigritus",""
2012,5,"Sapajus nigritus",""
2014,6,"Sapajus nigritus",""
2015,3,"Sapajus nigritus",""
2016,1,"Sapajus nigritus",""
2017,6,"Sapajus nigritus",""
2018,5,"Sapajus nigritus",""
2019,3,"Sapajus nigritus",""
2020,5,"Sapajus nigritus",""
1986,1,"Sapajus xanthosternos",""
2009,1,"Sapajus xanthosternos",""
2010,3,"Sapajus xanthosternos",""
2011,4,"Sapajus xanthosternos",""
2012,1,"Sapajus xanthosternos",""
2013,1,"Sapajus xanthosternos",""
2014,3,"Sapajus xanthosternos",""
2015,2,"Sapajus xanthosternos",""
2016,2,"Sapajus xanthosternos",""
2017,1,"Sapajus xanthosternos",""
2018,3,"Sapajus xanthosternos",""
2019,1,"Sapajus xanthosternos",""
2020,2,"Sapajus xanthosternos",""
1971,1,"Sarcophilus harrisii",""
1973,1,"Sarcophilus harrisii",""
1974,1,"Sarcophilus harrisii",""
1975,1,"Sarcophilus harrisii",""
1976,1,"Sarcophilus harrisii",""
1979,3,"Sarcophilus harrisii",""
1990,1,"Sarcophilus harrisii",""
1995,1,"Sarcophilus harrisii",""
1997,1,"Sarcophilus harrisii",""
2004,1,"Sarcophilus harrisii",""
2005,1,"Sarcophilus harrisii",""
2006,3,"Sarcophilus harrisii",""
2007,5,"Sarcophilus harrisii",""
2008,4,"Sarcophilus harrisii",""
2009,4,"Sarcophilus harrisii",""
2010,6,"Sarcophilus harrisii",""
2011,7,"Sarcophilus harrisii",""
2012,14,"Sarcophilus harrisii",""
2013,5,"Sarcophilus harrisii",""
2014,7,"Sarcophilus harrisii",""
2015,16,"Sarcophilus harrisii",""
2016,15,"Sarcophilus harrisii",""
2017,20,"Sarcophilus harrisii",""
2018,19,"Sarcophilus harrisii",""
2019,16,"Sarcophilus harrisii",""
2020,14,"Sarcophilus harrisii",""
1955,2,"Sciurus carolinensis",""
1958,1,"Sciurus carolinensis",""
1961,1,"Sciurus carolinensis",""
1962,1,"Sciurus carolinensis",""
1965,1,"Sciurus carolinensis",""
1966,2,"Sciurus carolinensis",""
1967,1,"Sciurus carolinensis",""
1969,1,"Sciurus carolinensis",""
1971,3,"Sciurus carolinensis",""
1972,2,"Sciurus carolinensis",""
1973,2,"Sciurus carolinensis",""
1974,1,"Sciurus carolinensis",""
1975,8,"Sciurus carolinensis",""
1976,5,"Sciurus carolinensis",""
1977,3,"Sciurus carolinensis",""
1978,1,"Sciurus carolinensis",""
1979,1,"Sciurus carolinensis",""
1980,1,"Sciurus carolinensis",""
1981,3,"Sciurus carolinensis",""
1982,4,"Sciurus carolinensis",""
1983,2,"Sciurus carolinensis",""
1984,5,"Sciurus carolinensis",""
1985,4,"Sciurus carolinensis",""
1986,2,"Sciurus carolinensis",""
1987,2,"Sciurus carolinensis",""
1988,1,"Sciurus carolinensis",""
1989,4,"Sciurus carolinensis",""
1990,2,"Sciurus carolinensis",""
1991,3,"Sciurus carolinensis",""
1993,2,"Sciurus carolinensis",""
1995,1,"Sciurus carolinensis",""
1996,1,"Sciurus carolinensis",""
1997,4,"Sciurus carolinensis",""
1998,5,"Sciurus carolinensis",""
1999,4,"Sciurus carolinensis",""
2000,2,"Sciurus carolinensis",""
2001,3,"Sciurus carolinensis",""
2002,2,"Sciurus carolinensis",""
2003,3,"Sciurus carolinensis",""
2004,6,"Sciurus carolinensis",""
2005,4,"Sciurus carolinensis",""
2006,5,"Sciurus carolinensis",""
2007,2,"Sciurus carolinensis",""
2008,8,"Sciurus carolinensis",""
2009,8,"Sciurus carolinensis",""
2010,3,"Sciurus carolinensis",""
2011,8,"Sciurus carolinensis",""
2012,3,"Sciurus carolinensis",""
2013,5,"Sciurus carolinensis",""
2014,13,"Sciurus carolinensis",""
2015,12,"Sciurus carolinensis",""
2016,5,"Sciurus carolinensis",""
2017,8,"Sciurus carolinensis",""
2018,7,"Sciurus carolinensis",""
2019,12,"Sciurus carolinensis",""
2020,14,"Sciurus carolinensis",""
1984,1,"Sciurus granatensis",""
1992,1,"Sciurus granatensis",""
1993,1,"Sciurus granatensis",""
1998,1,"Sciurus granatensis",""
2003,1,"Sciurus granatensis",""
2004,1,"Sciurus granatensis",""
2013,1,"Sciurus granatensis",""
2014,1,"Sciurus granatensis",""
2017,1,"Sciurus granatensis",""
2019,1,"Sciurus granatensis",""
2020,1,"Sciurus granatensis",""
1959,1,"Sciurus griseus",""
1974,1,"Sciurus griseus",""
1975,1,"Sciurus griseus",""
1976,1,"Sciurus griseus",""
1982,2,"Sciurus griseus",""
1985,1,"Sciurus griseus",""
1986,1,"Sciurus griseus",""
2001,1,"Sciurus griseus",""
2005,2,"Sciurus griseus",""
2006,1,"Sciurus griseus",""
2007,3,"Sciurus griseus",""
2008,2,"Sciurus griseus",""
2009,2,"Sciurus griseus",""
2010,3,"Sciurus griseus",""
2014,2,"Sciurus griseus",""
2016,3,"Sciurus griseus",""
2017,1,"Sciurus griseus",""
1955,1,"Sciurus niger",""
1956,1,"Sciurus niger",""
1971,1,"Sciurus niger",""
1973,2,"Sciurus niger",""
1975,2,"Sciurus niger",""
1977,1,"Sciurus niger",""
1980,2,"Sciurus niger",""
1982,1,"Sciurus niger",""
1983,3,"Sciurus niger",""
1984,1,"Sciurus niger",""
1989,1,"Sciurus niger",""
1990,1,"Sciurus niger",""
1993,1,"Sciurus niger",""
1994,1,"Sciurus niger",""
1995,1,"Sciurus niger",""
1996,1,"Sciurus niger",""
1997,1,"Sciurus niger",""
1998,1,"Sciurus niger",""
1999,1,"Sciurus niger",""
2003,1,"Sciurus niger",""
2004,2,"Sciurus niger",""
2006,2,"Sciurus niger",""
2007,2,"Sciurus niger",""
2008,4,"Sciurus niger",""
2009,3,"Sciurus niger",""
2010,3,"Sciurus niger",""
2011,2,"Sciurus niger",""
2012,1,"Sciurus niger",""
2013,3,"Sciurus niger",""
2014,3,"Sciurus niger",""
2015,1,"Sciurus niger",""
2016,5,"Sciurus niger",""
2017,2,"Sciurus niger",""
2018,2,"Sciurus niger",""
2019,3,"Sciurus niger",""
2020,1,"Sciurus niger",""
2003,1,"Sciurus variegatoides",""
2008,1,"Sciurus variegatoides",""
2009,1,"Sciurus variegatoides",""
2014,2,"Sciurus variegatoides",""
2015,1,"Sciurus variegatoides",""
2017,1,"Sciurus variegatoides",""
2018,1,"Sciurus variegatoides",""
1954,1,"Sciurus vulgaris",""
1956,1,"Sciurus vulgaris",""
1962,3,"Sciurus vulgaris",""
1964,1,"Sciurus vulgaris",""
1966,3,"Sciurus vulgaris",""
1967,2,"Sciurus vulgaris",""
1968,1,"Sciurus vulgaris",""
1972,1,"Sciurus vulgaris",""
1973,3,"Sciurus vulgaris",""
1974,1,"Sciurus vulgaris",""
1975,2,"Sciurus vulgaris",""
1976,3,"Sciurus vulgaris",""
1977,1,"Sciurus vulgaris",""
1978,1,"Sciurus vulgaris",""
1981,1,"Sciurus vulgaris",""
1984,3,"Sciurus vulgaris",""
1985,1,"Sciurus vulgaris",""
1987,1,"Sciurus vulgaris",""
1989,2,"Sciurus vulgaris",""
1991,2,"Sciurus vulgaris",""
1995,2,"Sciurus vulgaris",""
1996,1,"Sciurus vulgaris",""
1998,2,"Sciurus vulgaris",""
1999,2,"Sciurus vulgaris",""
2000,3,"Sciurus vulgaris",""
2001,1,"Sciurus vulgaris",""
2002,2,"Sciurus vulgaris",""
2003,3,"Sciurus vulgaris",""
2004,2,"Sciurus vulgaris",""
2005,5,"Sciurus vulgaris",""
2006,3,"Sciurus vulgaris",""
2007,2,"Sciurus vulgaris",""
2008,7,"Sciurus vulgaris",""
2009,6,"Sciurus vulgaris",""
2010,8,"Sciurus vulgaris",""
2011,8,"Sciurus vulgaris",""
2012,7,"Sciurus vulgaris",""
2013,5,"Sciurus vulgaris",""
2014,14,"Sciurus vulgaris",""
2015,7,"Sciurus vulgaris",""
2016,8,"Sciurus vulgaris",""
2017,10,"Sciurus vulgaris",""
2018,9,"Sciurus vulgaris",""
2019,8,"Sciurus vulgaris",""
2020,13,"Sciurus vulgaris",""
2005,1,"Scotophilus kuhlii",""
2010,1,"Scotophilus kuhlii",""
2011,1,"Scotophilus kuhlii",""
2012,1,"Scotophilus kuhlii",""
2014,1,"Scotophilus kuhlii",""
2015,2,"Scotophilus kuhlii",""
2016,4,"Scotophilus kuhlii",""
2017,1,"Scotophilus kuhlii",""
2018,2,"Scotophilus kuhlii",""
2019,1,"Scotophilus kuhlii",""
2020,1,"Scotophilus kuhlii",""
2018,0,"Scotophilus nigrita","No publications"
1984,1,"Sekeetamys calurus",""
1999,1,"Sekeetamys calurus",""
2005,1,"Sekeetamys calurus",""
2017,1,"Sekeetamys calurus",""
2018,2,"Sekeetamys calurus",""
1965,1,"Semnopithecus entellus",""
2000,2,"Semnopithecus entellus",""
2001,2,"Semnopithecus entellus",""
2003,4,"Semnopithecus entellus",""
2004,1,"Semnopithecus entellus",""
2006,3,"Semnopithecus entellus",""
2007,1,"Semnopithecus entellus",""
2008,4,"Semnopithecus entellus",""
2009,4,"Semnopithecus entellus",""
2010,2,"Semnopithecus entellus",""
2011,1,"Semnopithecus entellus",""
2012,2,"Semnopithecus entellus",""
2014,1,"Semnopithecus entellus",""
2015,1,"Semnopithecus entellus",""
2018,2,"Semnopithecus entellus",""
2019,1,"Semnopithecus entellus",""
2015,1,"Semnopithecus schistaceus",""
2016,2,"Semnopithecus schistaceus",""
2018,2,"Semnopithecus schistaceus",""
2019,1,"Semnopithecus schistaceus",""
1961,4,"Setonix brachyurus",""
1962,1,"Setonix brachyurus",""
1963,3,"Setonix brachyurus",""
1965,1,"Setonix brachyurus",""
1966,4,"Setonix brachyurus",""
1967,2,"Setonix brachyurus",""
1968,2,"Setonix brachyurus",""
1969,3,"Setonix brachyurus",""
1970,2,"Setonix brachyurus",""
1971,1,"Setonix brachyurus",""
1972,8,"Setonix brachyurus",""
1973,5,"Setonix brachyurus",""
1974,8,"Setonix brachyurus",""
1975,5,"Setonix brachyurus",""
1976,1,"Setonix brachyurus",""
1977,4,"Setonix brachyurus",""
1978,3,"Setonix brachyurus",""
1979,1,"Setonix brachyurus",""
1980,1,"Setonix brachyurus",""
1981,5,"Setonix brachyurus",""
1982,3,"Setonix brachyurus",""
1983,2,"Setonix brachyurus",""
1985,2,"Setonix brachyurus",""
1986,3,"Setonix brachyurus",""
1987,3,"Setonix brachyurus",""
1988,2,"Setonix brachyurus",""
1989,4,"Setonix brachyurus",""
1990,3,"Setonix brachyurus",""
1991,1,"Setonix brachyurus",""
1992,3,"Setonix brachyurus",""
1993,2,"Setonix brachyurus",""
1994,1,"Setonix brachyurus",""
1995,1,"Setonix brachyurus",""
1996,3,"Setonix brachyurus",""
1997,2,"Setonix brachyurus",""
1998,5,"Setonix brachyurus",""
2001,1,"Setonix brachyurus",""
2002,2,"Setonix brachyurus",""
2003,3,"Setonix brachyurus",""
2004,2,"Setonix brachyurus",""
2005,1,"Setonix brachyurus",""
2007,1,"Setonix brachyurus",""
2008,1,"Setonix brachyurus",""
2009,1,"Setonix brachyurus",""
2012,1,"Setonix brachyurus",""
2014,1,"Setonix brachyurus",""
2015,3,"Setonix brachyurus",""
2017,1,"Setonix brachyurus",""
2018,1,"Setonix brachyurus",""
2019,2,"Setonix brachyurus",""
2020,4,"Setonix brachyurus",""
1993,2,"Sigmodon alstoni",""
1997,1,"Sigmodon alstoni",""
1998,1,"Sigmodon alstoni",""
1999,1,"Sigmodon alstoni",""
2002,1,"Sigmodon alstoni",""
2003,1,"Sigmodon alstoni",""
2008,1,"Sigmodon alstoni",""
2010,2,"Sigmodon alstoni",""
2011,1,"Sigmodon alstoni",""
2018,1,"Sigmodon alstoni",""
1950,3,"Sigmodon hispidus",""
1951,3,"Sigmodon hispidus",""
1952,5,"Sigmodon hispidus",""
1964,1,"Sigmodon hispidus",""
1965,2,"Sigmodon hispidus",""
1967,2,"Sigmodon hispidus",""
1968,5,"Sigmodon hispidus",""
1969,4,"Sigmodon hispidus",""
1970,1,"Sigmodon hispidus",""
1971,2,"Sigmodon hispidus",""
1972,1,"Sigmodon hispidus",""
1973,2,"Sigmodon hispidus",""
1974,2,"Sigmodon hispidus",""
1975,4,"Sigmodon hispidus",""
1976,3,"Sigmodon hispidus",""
1977,3,"Sigmodon hispidus",""
1978,6,"Sigmodon hispidus",""
1979,4,"Sigmodon hispidus",""
1980,5,"Sigmodon hispidus",""
1981,6,"Sigmodon hispidus",""
1982,4,"Sigmodon hispidus",""
1983,7,"Sigmodon hispidus",""
1984,7,"Sigmodon hispidus",""
1985,7,"Sigmodon hispidus",""
1986,7,"Sigmodon hispidus",""
1987,9,"Sigmodon hispidus",""
1988,7,"Sigmodon hispidus",""
1989,5,"Sigmodon hispidus",""
1990,5,"Sigmodon hispidus",""
1991,12,"Sigmodon hispidus",""
1992,6,"Sigmodon hispidus",""
1993,13,"Sigmodon hispidus",""
1994,12,"Sigmodon hispidus",""
1995,11,"Sigmodon hispidus",""
1996,14,"Sigmodon hispidus",""
1997,5,"Sigmodon hispidus",""
1998,12,"Sigmodon hispidus",""
1999,16,"Sigmodon hispidus",""
2000,12,"Sigmodon hispidus",""
2001,12,"Sigmodon hispidus",""
2002,10,"Sigmodon hispidus",""
2003,12,"Sigmodon hispidus",""
2004,6,"Sigmodon hispidus",""
2005,15,"Sigmodon hispidus",""
2006,9,"Sigmodon hispidus",""
2007,10,"Sigmodon hispidus",""
2008,4,"Sigmodon hispidus",""
2009,15,"Sigmodon hispidus",""
2010,4,"Sigmodon hispidus",""
2011,3,"Sigmodon hispidus",""
2012,9,"Sigmodon hispidus",""
2013,3,"Sigmodon hispidus",""
2014,7,"Sigmodon hispidus",""
2015,12,"Sigmodon hispidus",""
2016,8,"Sigmodon hispidus",""
2017,7,"Sigmodon hispidus",""
2018,8,"Sigmodon hispidus",""
2019,6,"Sigmodon hispidus",""
2020,7,"Sigmodon hispidus",""
2021,1,"Sigmodon hispidus",""
2008,1,"Sigmodon toltecus",""
2009,1,"Sigmodon toltecus",""
2012,1,"Sigmodon toltecus",""
2018,1,"Sigmodon toltecus",""
1990,1,"Sooretamys angouya",""
2001,1,"Sooretamys angouya",""
2004,2,"Sooretamys angouya",""
2007,2,"Sooretamys angouya",""
2008,1,"Sooretamys angouya",""
2010,1,"Sooretamys angouya",""
2011,1,"Sooretamys angouya",""
2012,1,"Sooretamys angouya",""
2013,2,"Sooretamys angouya",""
2014,1,"Sooretamys angouya",""
2015,4,"Sooretamys angouya",""
2017,1,"Sooretamys angouya",""
2018,1,"Sooretamys angouya",""
1956,1,"Sorex araneus",""
1957,1,"Sorex araneus",""
1959,2,"Sorex araneus",""
1961,2,"Sorex araneus",""
1962,3,"Sorex araneus",""
1964,2,"Sorex araneus",""
1965,1,"Sorex araneus",""
1967,2,"Sorex araneus",""
1969,1,"Sorex araneus",""
1972,4,"Sorex araneus",""
1973,1,"Sorex araneus",""
1974,1,"Sorex araneus",""
1975,4,"Sorex araneus",""
1976,1,"Sorex araneus",""
1978,4,"Sorex araneus",""
1979,1,"Sorex araneus",""
1980,4,"Sorex araneus",""
1981,3,"Sorex araneus",""
1982,2,"Sorex araneus",""
1983,1,"Sorex araneus",""
1984,9,"Sorex araneus",""
1985,1,"Sorex araneus",""
1986,7,"Sorex araneus",""
1987,1,"Sorex araneus",""
1988,1,"Sorex araneus",""
1989,10,"Sorex araneus",""
1990,2,"Sorex araneus",""
1991,8,"Sorex araneus",""
1992,5,"Sorex araneus",""
1993,10,"Sorex araneus",""
1994,7,"Sorex araneus",""
1995,10,"Sorex araneus",""
1996,7,"Sorex araneus",""
1997,10,"Sorex araneus",""
1998,9,"Sorex araneus",""
1999,6,"Sorex araneus",""
2000,5,"Sorex araneus",""
2001,6,"Sorex araneus",""
2002,15,"Sorex araneus",""
2003,2,"Sorex araneus",""
2004,6,"Sorex araneus",""
2005,8,"Sorex araneus",""
2006,14,"Sorex araneus",""
2007,18,"Sorex araneus",""
2008,23,"Sorex araneus",""
2009,12,"Sorex araneus",""
2010,15,"Sorex araneus",""
2011,14,"Sorex araneus",""
2012,13,"Sorex araneus",""
2013,13,"Sorex araneus",""
2014,4,"Sorex araneus",""
2015,11,"Sorex araneus",""
2016,12,"Sorex araneus",""
2017,18,"Sorex araneus",""
2018,7,"Sorex araneus",""
2019,9,"Sorex araneus",""
2020,8,"Sorex araneus",""
2018,0,"Sorex arcticus","No publications"
1936,1,"Sorex minutus",""
1957,1,"Sorex minutus",""
1965,1,"Sorex minutus",""
1967,1,"Sorex minutus",""
1975,1,"Sorex minutus",""
1976,1,"Sorex minutus",""
1977,1,"Sorex minutus",""
1978,1,"Sorex minutus",""
1980,1,"Sorex minutus",""
1984,1,"Sorex minutus",""
1989,2,"Sorex minutus",""
1990,1,"Sorex minutus",""
1991,2,"Sorex minutus",""
1992,1,"Sorex minutus",""
1993,2,"Sorex minutus",""
1994,2,"Sorex minutus",""
1997,2,"Sorex minutus",""
1999,2,"Sorex minutus",""
