Year,NumPubs,Host,Note,VirusRelated
1977,1,saguinus oedipus,,TRUE
1978,4,saguinus oedipus,,TRUE
1979,2,saguinus oedipus,,TRUE
1980,1,saguinus oedipus,,TRUE
1981,2,saguinus oedipus,,TRUE
1982,1,saguinus oedipus,,TRUE
1985,1,saguinus oedipus,,TRUE
1986,2,saguinus oedipus,,TRUE
1987,2,saguinus oedipus,,TRUE
1988,1,saguinus oedipus,,TRUE
1990,1,saguinus oedipus,,TRUE
1992,1,saguinus oedipus,,TRUE
1995,1,saguinus oedipus,,TRUE
1996,1,saguinus oedipus,,TRUE
1997,2,saguinus oedipus,,TRUE
1998,2,saguinus oedipus,,TRUE
1999,3,saguinus oedipus,,TRUE
2000,1,saguinus oedipus,,TRUE
2002,2,saguinus oedipus,,TRUE
2003,1,saguinus oedipus,,TRUE
2012,1,saguinus oedipus,,TRUE
2014,1,saguinus oedipus,,TRUE
2016,1,saguinus oedipus,,TRUE
2020,1,saguinus oedipus,,TRUE
2016,1,saiga tatarica,,TRUE
2019,2,saiga tatarica,,TRUE
1999,1,saimiri boliviensis,,TRUE
2018,1,saimiri boliviensis,,TRUE
2020,0,saimiri oerstedii,No publications,TRUE
1930,1,saimiri sciureus,,TRUE
1967,1,saimiri sciureus,,TRUE
1971,1,saimiri sciureus,,TRUE
1975,1,saimiri sciureus,,TRUE
1976,1,saimiri sciureus,,TRUE
1977,4,saimiri sciureus,,TRUE
1978,2,saimiri sciureus,,TRUE
1980,3,saimiri sciureus,,TRUE
1982,4,saimiri sciureus,,TRUE
1983,3,saimiri sciureus,,TRUE
1985,2,saimiri sciureus,,TRUE
1987,1,saimiri sciureus,,TRUE
1988,1,saimiri sciureus,,TRUE
1990,1,saimiri sciureus,,TRUE
1991,1,saimiri sciureus,,TRUE
1992,2,saimiri sciureus,,TRUE
1993,1,saimiri sciureus,,TRUE
1996,1,saimiri sciureus,,TRUE
1997,2,saimiri sciureus,,TRUE
2000,4,saimiri sciureus,,TRUE
2001,5,saimiri sciureus,,TRUE
2003,1,saimiri sciureus,,TRUE
2004,1,saimiri sciureus,,TRUE
2005,2,saimiri sciureus,,TRUE
2006,2,saimiri sciureus,,TRUE
2007,1,saimiri sciureus,,TRUE
2010,1,saimiri sciureus,,TRUE
2011,1,saimiri sciureus,,TRUE
2012,1,saimiri sciureus,,TRUE
2017,1,saimiri sciureus,,TRUE
2018,2,saimiri sciureus,,TRUE
2020,0,saimiri ustus,No publications,TRUE
1976,1,sapajus apella,,TRUE
1981,1,sapajus apella,,TRUE
1982,1,sapajus apella,,TRUE
1986,2,sapajus apella,,TRUE
1987,1,sapajus apella,,TRUE
1991,1,sapajus apella,,TRUE
2001,1,sapajus apella,,TRUE
2002,1,sapajus apella,,TRUE
2003,1,sapajus apella,,TRUE
2004,1,sapajus apella,,TRUE
2012,1,sapajus apella,,TRUE
2013,1,sapajus apella,,TRUE
2014,1,sapajus cay,,TRUE
2016,1,sapajus cay,,TRUE
2018,1,sapajus flavius,,TRUE
2018,1,sapajus libidinosus,,TRUE
2019,1,sapajus libidinosus,,TRUE
2012,1,sapajus nigritus,,TRUE
2014,1,sapajus nigritus,,TRUE
2016,1,sapajus nigritus,,TRUE
2020,1,sapajus nigritus,,TRUE
2015,1,sapajus xanthosternos,,TRUE
2018,1,sapajus xanthosternos,,TRUE
2008,1,sarcophilus harrisii,,TRUE
2020,1,sarcophilus harrisii,,TRUE
2011,1,scalopus aquaticus,,TRUE
2016,1,scaptonyx fusicaudus,,TRUE
2020,0,scarturus elater,No publications,TRUE
1975,1,sciurus carolinensis,,TRUE
1979,1,sciurus carolinensis,,TRUE
1986,1,sciurus carolinensis,,TRUE
1990,1,sciurus carolinensis,,TRUE
2002,2,sciurus carolinensis,,TRUE
2004,1,sciurus carolinensis,,TRUE
2005,1,sciurus carolinensis,,TRUE
2007,1,sciurus carolinensis,,TRUE
2008,2,sciurus carolinensis,,TRUE
2009,2,sciurus carolinensis,,TRUE
2010,1,sciurus carolinensis,,TRUE
2011,1,sciurus carolinensis,,TRUE
2014,5,sciurus carolinensis,,TRUE
2015,2,sciurus carolinensis,,TRUE
2018,2,sciurus carolinensis,,TRUE
2019,2,sciurus carolinensis,,TRUE
2017,1,sciurus granatensis,,TRUE
1974,1,sciurus griseus,,TRUE
1975,1,sciurus griseus,,TRUE
1982,1,sciurus griseus,,TRUE
2007,1,sciurus griseus,,TRUE
2003,1,sciurus niger,,TRUE
2004,1,sciurus niger,,TRUE
2006,1,sciurus niger,,TRUE
2007,2,sciurus niger,,TRUE
2008,1,sciurus niger,,TRUE
2009,2,sciurus niger,,TRUE
2018,1,sciurus niger,,TRUE
2015,1,sciurus variegatoides,,TRUE
2017,1,sciurus variegatoides,,TRUE
2018,1,sciurus variegatoides,,TRUE
1966,1,sciurus vulgaris,,TRUE
1967,2,sciurus vulgaris,,TRUE
1987,1,sciurus vulgaris,,TRUE
1989,1,sciurus vulgaris,,TRUE
2003,1,sciurus vulgaris,,TRUE
2006,1,sciurus vulgaris,,TRUE
2008,2,sciurus vulgaris,,TRUE
2009,2,sciurus vulgaris,,TRUE
2010,3,sciurus vulgaris,,TRUE
2011,2,sciurus vulgaris,,TRUE
2012,1,sciurus vulgaris,,TRUE
2014,6,sciurus vulgaris,,TRUE
2015,2,sciurus vulgaris,,TRUE
2017,2,sciurus vulgaris,,TRUE
2018,2,sciurus vulgaris,,TRUE
2019,1,sciurus vulgaris,,TRUE
2020,0,scotinomys xerampelinus,No publications,TRUE
2020,0,scotophilus dinganii,No publications,TRUE
2005,1,scotophilus heathii,,TRUE
2015,1,scotophilus heathii,,TRUE
2016,1,scotophilus heathii,,TRUE
2017,1,scotophilus heathii,,TRUE
2018,1,scotophilus heathii,,TRUE
2019,1,scotophilus heathii,,TRUE
2005,1,scotophilus kuhlii,,TRUE
2016,1,scotophilus kuhlii,,TRUE
2017,1,scotophilus kuhlii,,TRUE
2018,1,scotophilus kuhlii,,TRUE
2019,1,scotophilus kuhlii,,TRUE
2020,0,scotophilus leucogaster,No publications,TRUE
2020,0,scotophilus nigrita,No publications,TRUE
NA,NA,scotophilus nux,Lookup error,TRUE
2020,0,sekeetamys calurus,No publications,TRUE
NA,NA,semnopithecus entellus,Lookup error,TRUE
NA,NA,semnopithecus schistaceus,Lookup error,TRUE
NA,NA,setonix brachyurus,Lookup error,TRUE
NA,NA,sigmodon alstoni,Lookup error,TRUE
1944,1,sigmodon hispidus,,TRUE
1947,1,sigmodon hispidus,,TRUE
1952,2,sigmodon hispidus,,TRUE
1964,1,sigmodon hispidus,,TRUE
1974,1,sigmodon hispidus,,TRUE
1975,1,sigmodon hispidus,,TRUE
1976,2,sigmodon hispidus,,TRUE
1978,1,sigmodon hispidus,,TRUE
1981,1,sigmodon hispidus,,TRUE
1982,2,sigmodon hispidus,,TRUE
1983,3,sigmodon hispidus,,TRUE
1984,2,sigmodon hispidus,,TRUE
1985,1,sigmodon hispidus,,TRUE
1987,2,sigmodon hispidus,,TRUE
1989,1,sigmodon hispidus,,TRUE
1990,1,sigmodon hispidus,,TRUE
1991,1,sigmodon hispidus,,TRUE
1993,1,sigmodon hispidus,,TRUE
1994,1,sigmodon hispidus,,TRUE
1995,5,sigmodon hispidus,,TRUE
1996,8,sigmodon hispidus,,TRUE
1997,2,sigmodon hispidus,,TRUE
1998,6,sigmodon hispidus,,TRUE
1999,6,sigmodon hispidus,,TRUE
2000,2,sigmodon hispidus,,TRUE
2001,1,sigmodon hispidus,,TRUE
2002,2,sigmodon hispidus,,TRUE
2003,1,sigmodon hispidus,,TRUE
2004,1,sigmodon hispidus,,TRUE
2005,7,sigmodon hispidus,,TRUE
2006,2,sigmodon hispidus,,TRUE
2007,5,sigmodon hispidus,,TRUE
2008,2,sigmodon hispidus,,TRUE
2009,7,sigmodon hispidus,,TRUE
2010,2,sigmodon hispidus,,TRUE
2012,3,sigmodon hispidus,,TRUE
2013,2,sigmodon hispidus,,TRUE
2014,5,sigmodon hispidus,,TRUE
2015,7,sigmodon hispidus,,TRUE
2016,2,sigmodon hispidus,,TRUE
2017,4,sigmodon hispidus,,TRUE
2018,5,sigmodon hispidus,,TRUE
2019,3,sigmodon hispidus,,TRUE
2020,2,sigmodon hispidus,,TRUE
1944,1,sigmodon mascotensis,,TRUE
1947,1,sigmodon mascotensis,,TRUE
1952,2,sigmodon mascotensis,,TRUE
1964,1,sigmodon mascotensis,,TRUE
1974,1,sigmodon mascotensis,,TRUE
1975,1,sigmodon mascotensis,,TRUE
1976,2,sigmodon mascotensis,,TRUE
1978,1,sigmodon mascotensis,,TRUE
1981,1,sigmodon mascotensis,,TRUE
1982,2,sigmodon mascotensis,,TRUE
1983,3,sigmodon mascotensis,,TRUE
1984,2,sigmodon mascotensis,,TRUE
1985,1,sigmodon mascotensis,,TRUE
1987,2,sigmodon mascotensis,,TRUE
1989,1,sigmodon mascotensis,,TRUE
1990,1,sigmodon mascotensis,,TRUE
1991,1,sigmodon mascotensis,,TRUE
1993,1,sigmodon mascotensis,,TRUE
1994,1,sigmodon mascotensis,,TRUE
1995,5,sigmodon mascotensis,,TRUE
1996,8,sigmodon mascotensis,,TRUE
1997,2,sigmodon mascotensis,,TRUE
1998,6,sigmodon mascotensis,,TRUE
1999,6,sigmodon mascotensis,,TRUE
2000,2,sigmodon mascotensis,,TRUE
2001,1,sigmodon mascotensis,,TRUE
2002,2,sigmodon mascotensis,,TRUE
2003,1,sigmodon mascotensis,,TRUE
2004,1,sigmodon mascotensis,,TRUE
2005,7,sigmodon mascotensis,,TRUE
2006,2,sigmodon mascotensis,,TRUE
2007,6,sigmodon mascotensis,,TRUE
2008,2,sigmodon mascotensis,,TRUE
2009,7,sigmodon mascotensis,,TRUE
2010,2,sigmodon mascotensis,,TRUE
2012,3,sigmodon mascotensis,,TRUE
2013,2,sigmodon mascotensis,,TRUE
2014,5,sigmodon mascotensis,,TRUE
2015,7,sigmodon mascotensis,,TRUE
2016,2,sigmodon mascotensis,,TRUE
2017,4,sigmodon mascotensis,,TRUE
2018,5,sigmodon mascotensis,,TRUE
2019,3,sigmodon mascotensis,,TRUE
2020,2,sigmodon mascotensis,,TRUE
1944,1,sigmodon toltecus,,TRUE
1947,1,sigmodon toltecus,,TRUE
1952,2,sigmodon toltecus,,TRUE
1964,1,sigmodon toltecus,,TRUE
1974,1,sigmodon toltecus,,TRUE
1975,1,sigmodon toltecus,,TRUE
1976,2,sigmodon toltecus,,TRUE
1978,1,sigmodon toltecus,,TRUE
1981,1,sigmodon toltecus,,TRUE
1982,2,sigmodon toltecus,,TRUE
1983,3,sigmodon toltecus,,TRUE
1984,2,sigmodon toltecus,,TRUE
1985,1,sigmodon toltecus,,TRUE
1987,2,sigmodon toltecus,,TRUE
1989,1,sigmodon toltecus,,TRUE
1990,1,sigmodon toltecus,,TRUE
1991,1,sigmodon toltecus,,TRUE
1993,1,sigmodon toltecus,,TRUE
1994,1,sigmodon toltecus,,TRUE
1995,5,sigmodon toltecus,,TRUE
1996,8,sigmodon toltecus,,TRUE
1997,2,sigmodon toltecus,,TRUE
1998,6,sigmodon toltecus,,TRUE
1999,6,sigmodon toltecus,,TRUE
2000,2,sigmodon toltecus,,TRUE
2001,1,sigmodon toltecus,,TRUE
2002,2,sigmodon toltecus,,TRUE
2003,1,sigmodon toltecus,,TRUE
2004,1,sigmodon toltecus,,TRUE
2005,7,sigmodon toltecus,,TRUE
2006,2,sigmodon toltecus,,TRUE
2007,5,sigmodon toltecus,,TRUE
2008,2,sigmodon toltecus,,TRUE
2009,7,sigmodon toltecus,,TRUE
2010,2,sigmodon toltecus,,TRUE
2012,3,sigmodon toltecus,,TRUE
2013,2,sigmodon toltecus,,TRUE
2014,5,sigmodon toltecus,,TRUE
2015,7,sigmodon toltecus,,TRUE
2016,2,sigmodon toltecus,,TRUE
2017,4,sigmodon toltecus,,TRUE
2018,5,sigmodon toltecus,,TRUE
2019,3,sigmodon toltecus,,TRUE
2020,2,sigmodon toltecus,,TRUE
2010,1,sooretamys angouya,,TRUE
2013,1,sooretamys angouya,,TRUE
2018,1,sooretamys angouya,,TRUE
1967,2,sorex araneus,,TRUE
1990,1,sorex araneus,,TRUE
1993,1,sorex araneus,,TRUE
1998,1,sorex araneus,,TRUE
2002,1,sorex araneus,,TRUE
2004,1,sorex araneus,,TRUE
2006,2,sorex araneus,,TRUE
2007,1,sorex araneus,,TRUE
2009,1,sorex araneus,,TRUE
2010,3,sorex araneus,,TRUE
2012,1,sorex araneus,,TRUE
2013,3,sorex araneus,,TRUE
2014,2,sorex araneus,,TRUE
2015,2,sorex araneus,,TRUE
2016,4,sorex araneus,,TRUE
2017,5,sorex araneus,,TRUE
2019,2,sorex araneus,,TRUE
2020,2,sorex araneus,,TRUE
2020,0,sorex arcticus,No publications,TRUE
2020,0,sorex bairdi,No publications,TRUE
2010,1,sorex caecutiens,,TRUE
2016,1,sorex caecutiens,,TRUE
2019,2,sorex caecutiens,,TRUE
2008,1,sorex cinereus,,TRUE
2012,1,sorex coronatus,,TRUE
2017,2,sorex coronatus,,TRUE
2001,1,sorex cylindricauda,,TRUE
2014,1,sorex cylindricauda,,TRUE
2010,2,sorex daphaenodon,,TRUE
2020,0,sorex fumeus,No publications,TRUE
2020,0,sorex haydeni,No publications,TRUE
NA,NA,sorex hoyi,Lookup error,TRUE
2013,1,sorex isodon,,TRUE
2010,1,sorex minutissimus,,TRUE
2019,1,sorex minutissimus,,TRUE
1967,1,sorex minutus,,TRUE
1997,1,sorex minutus,,TRUE
2006,1,sorex minutus,,TRUE
2010,2,sorex minutus,,TRUE
2012,1,sorex minutus,,TRUE
2013,1,sorex minutus,,TRUE
2014,2,sorex minutus,,TRUE
2017,2,sorex minutus,,TRUE
2020,0,sorex mirabilis,No publications,TRUE
2008,1,sorex monticolus,,TRUE
2020,0,sorex palustris,No publications,TRUE
2010,1,sorex roboratus,,TRUE
2014,1,sorex roboratus,,TRUE
2019,1,sorex roboratus,,TRUE
2020,0,sorex trowbridgii,No publications,TRUE
2010,2,sorex tundrensis,,TRUE
2019,1,sorex tundrensis,,TRUE
2020,0,sorex unguiculatus,No publications,TRUE
2020,0,sorex vagrans,No publications,TRUE
NA,NA,sotalia guianensis,Lookup error,TRUE
2020,0,sousa chinensis,No publications,TRUE
NA,NA,speothos venaticus,Lookup error,TRUE
NA,NA,spermophilus citellus,Lookup error,TRUE
NA,NA,spermophilus dauricus,Lookup error,TRUE
2020,0,spermophilus erythrogenys,No publications,TRUE
2020,0,spermophilus fulvus,No publications,TRUE
NA,NA,spilogale gracilis,Lookup error,TRUE
2002,1,spilogale putorius,,TRUE
2003,1,spilogale putorius,,TRUE
2020,1,spilogale putorius,,TRUE
2020,0,steatomys pratensis,No publications,TRUE
1992,2,stenella coeruleoalba,,TRUE
1993,2,stenella coeruleoalba,,TRUE
1995,4,stenella coeruleoalba,,TRUE
1998,2,stenella coeruleoalba,,TRUE
2001,1,stenella coeruleoalba,,TRUE
2006,1,stenella coeruleoalba,,TRUE
2008,1,stenella coeruleoalba,,TRUE
2010,1,stenella coeruleoalba,,TRUE
2011,2,stenella coeruleoalba,,TRUE
2013,4,stenella coeruleoalba,,TRUE
2016,2,stenella coeruleoalba,,TRUE
2017,4,stenella coeruleoalba,,TRUE
2018,2,stenella coeruleoalba,,TRUE
2019,2,stenella coeruleoalba,,TRUE
2020,0,stenella frontalis,No publications,TRUE
2020,0,stenella longirostris,No publications,TRUE
1995,1,steno bredanensis,,TRUE
2016,1,stenocephalemys albipes,,TRUE
2020,0,sturnira erythromos,No publications,TRUE
1978,1,sturnira lilium,,TRUE
2011,1,sturnira lilium,,TRUE
2017,2,sturnira lilium,,TRUE
2018,1,sturnira lilium,,TRUE
2019,1,sturnira lilium,,TRUE
2020,2,sturnira lilium,,TRUE
2020,0,sturnira ludovici,No publications,TRUE
1978,1,sturnira parvidens,,TRUE
2011,1,sturnira parvidens,,TRUE
2017,3,sturnira parvidens,,TRUE
2018,1,sturnira parvidens,,TRUE
2019,1,sturnira parvidens,,TRUE
2020,2,sturnira parvidens,,TRUE
2020,0,sturnira tildae,No publications,TRUE
1968,1,suncus murinus,,TRUE
1981,1,suncus murinus,,TRUE
1984,2,suncus murinus,,TRUE
1985,2,suncus murinus,,TRUE
1986,3,suncus murinus,,TRUE
1987,1,suncus murinus,,TRUE
1988,2,suncus murinus,,TRUE
1990,1,suncus murinus,,TRUE
1992,1,suncus murinus,,TRUE
1996,1,suncus murinus,,TRUE
2002,1,suncus murinus,,TRUE
2006,1,suncus murinus,,TRUE
2007,1,suncus murinus,,TRUE
2008,1,suncus murinus,,TRUE
2009,2,suncus murinus,,TRUE
2010,1,suncus murinus,,TRUE
2011,3,suncus murinus,,TRUE
2012,2,suncus murinus,,TRUE
2013,1,suncus murinus,,TRUE
2014,3,suncus murinus,,TRUE
2015,1,suncus murinus,,TRUE
2016,1,suncus murinus,,TRUE
2017,2,suncus murinus,,TRUE
2018,4,suncus murinus,,TRUE
2019,1,suncus murinus,,TRUE
2020,2,suncus murinus,,TRUE
2020,0,sundamys infraluteus,No publications,TRUE
2017,1,sundamys muelleri,,TRUE
2020,0,sundasciurus hippurus,No publications,TRUE
2020,0,sundasciurus lowii,No publications,TRUE
NA,NA,suricata suricatta,Lookup error,TRUE
NA,NA,sus barbatus,Lookup error,TRUE
2015,1,sus celebensis,,TRUE
1975,2,sus scrofa,,TRUE
1982,1,sus scrofa,,TRUE
1983,1,sus scrofa,,TRUE
1985,1,sus scrofa,,TRUE
1986,1,sus scrofa,,TRUE
1988,1,sus scrofa,,TRUE
1989,4,sus scrofa,,TRUE
1990,1,sus scrofa,,TRUE
1993,3,sus scrofa,,TRUE
1994,2,sus scrofa,,TRUE
1995,3,sus scrofa,,TRUE
1996,1,sus scrofa,,TRUE
1997,3,sus scrofa,,TRUE
1998,3,sus scrofa,,TRUE
1999,2,sus scrofa,,TRUE
2000,1,sus scrofa,,TRUE
2001,2,sus scrofa,,TRUE
2002,5,sus scrofa,,TRUE
2003,5,sus scrofa,,TRUE
2004,4,sus scrofa,,TRUE
2005,4,sus scrofa,,TRUE
2006,6,sus scrofa,,TRUE
2007,7,sus scrofa,,TRUE
2008,4,sus scrofa,,TRUE
2009,12,sus scrofa,,TRUE
2010,9,sus scrofa,,TRUE
2011,13,sus scrofa,,TRUE
2012,15,sus scrofa,,TRUE
2013,11,sus scrofa,,TRUE
2014,12,sus scrofa,,TRUE
2015,18,sus scrofa,,TRUE
2016,19,sus scrofa,,TRUE
2017,12,sus scrofa,,TRUE
2018,20,sus scrofa,,TRUE
2019,20,sus scrofa,,TRUE
2020,36,sus scrofa,,TRUE
2021,1,sus scrofa,,TRUE
2015,1,sus verrucosus,,TRUE
2020,0,syconycteris australis,No publications,TRUE
2020,0,sylvicapra grimmia,No publications,TRUE
NA,NA,sylvilagus aquaticus,Lookup error,TRUE
1985,1,sylvilagus audubonii,,TRUE
2009,1,sylvilagus audubonii,,TRUE
1998,1,sylvilagus bachmani,,TRUE
2000,1,sylvilagus bachmani,,TRUE
2011,1,sylvilagus bachmani,,TRUE
2012,1,sylvilagus bachmani,,TRUE
2013,2,sylvilagus bachmani,,TRUE
1998,1,sylvilagus brasiliensis,,TRUE
2002,1,sylvilagus brasiliensis,,TRUE
2011,1,sylvilagus brasiliensis,,TRUE
2012,1,sylvilagus brasiliensis,,TRUE
1971,1,sylvilagus floridanus,,TRUE
1975,1,sylvilagus floridanus,,TRUE
1976,1,sylvilagus floridanus,,TRUE
1977,2,sylvilagus floridanus,,TRUE
1979,2,sylvilagus floridanus,,TRUE
1984,1,sylvilagus floridanus,,TRUE
1985,1,sylvilagus floridanus,,TRUE
1988,2,sylvilagus floridanus,,TRUE
1989,1,sylvilagus floridanus,,TRUE
1993,1,sylvilagus floridanus,,TRUE
1998,1,sylvilagus floridanus,,TRUE
2000,1,sylvilagus floridanus,,TRUE
2006,1,sylvilagus floridanus,,TRUE
2007,1,sylvilagus floridanus,,TRUE
2008,1,sylvilagus floridanus,,TRUE
2012,1,sylvilagus floridanus,,TRUE
2013,1,sylvilagus floridanus,,TRUE
2015,1,sylvilagus floridanus,,TRUE
2017,1,sylvilagus floridanus,,TRUE
2018,2,sylvilagus floridanus,,TRUE
2019,1,sylvilagus floridanus,,TRUE
2009,1,sylvilagus nuttallii,,TRUE
2020,0,sylvilagus palustris,No publications,TRUE
1999,1,sylvisorex ollula,,TRUE
1999,1,symphalangus syndactylus,,TRUE
2004,1,symphalangus syndactylus,,TRUE
2014,1,symphalangus syndactylus,,TRUE
1969,1,syncerus caffer,,TRUE
1971,2,syncerus caffer,,TRUE
1972,1,syncerus caffer,,TRUE
1978,2,syncerus caffer,,TRUE
1980,1,syncerus caffer,,TRUE
1982,2,syncerus caffer,,TRUE
1985,2,syncerus caffer,,TRUE
1986,3,syncerus caffer,,TRUE
1987,2,syncerus caffer,,TRUE
1988,1,syncerus caffer,,TRUE
1989,2,syncerus caffer,,TRUE
1990,5,syncerus caffer,,TRUE
1992,1,syncerus caffer,,TRUE
1993,1,syncerus caffer,,TRUE
1994,3,syncerus caffer,,TRUE
1995,2,syncerus caffer,,TRUE
1996,1,syncerus caffer,,TRUE
1998,1,syncerus caffer,,TRUE
1999,2,syncerus caffer,,TRUE
2000,2,syncerus caffer,,TRUE
2001,1,syncerus caffer,,TRUE
2002,1,syncerus caffer,,TRUE
2003,2,syncerus caffer,,TRUE
2004,1,syncerus caffer,,TRUE
2005,1,syncerus caffer,,TRUE
2006,3,syncerus caffer,,TRUE
2008,1,syncerus caffer,,TRUE
2009,1,syncerus caffer,,TRUE
2010,2,syncerus caffer,,TRUE
2011,3,syncerus caffer,,TRUE
2012,1,syncerus caffer,,TRUE
2013,5,syncerus caffer,,TRUE
2014,4,syncerus caffer,,TRUE
2015,5,syncerus caffer,,TRUE
2016,3,syncerus caffer,,TRUE
2017,1,syncerus caffer,,TRUE
2018,2,syncerus caffer,,TRUE
2019,3,syncerus caffer,,TRUE
1974,1,tachyglossus aculeatus,,TRUE
1989,2,tadarida brasiliensis,,TRUE
1999,1,tadarida brasiliensis,,TRUE
2001,1,tadarida brasiliensis,,TRUE
2002,4,tadarida brasiliensis,,TRUE
2005,2,tadarida brasiliensis,,TRUE
2007,1,tadarida brasiliensis,,TRUE
2009,3,tadarida brasiliensis,,TRUE
2010,3,tadarida brasiliensis,,TRUE
2011,3,tadarida brasiliensis,,TRUE
2012,3,tadarida brasiliensis,,TRUE
2013,7,tadarida brasiliensis,,TRUE
2014,2,tadarida brasiliensis,,TRUE
2015,3,tadarida brasiliensis,,TRUE
2016,2,tadarida brasiliensis,,TRUE
2017,3,tadarida brasiliensis,,TRUE
2018,1,tadarida brasiliensis,,TRUE
2020,3,tadarida brasiliensis,,TRUE
2012,1,tadarida teniotis,,TRUE
2014,1,tadarida teniotis,,TRUE
2018,2,tadarida teniotis,,TRUE
2020,0,talpa altaica,No publications,TRUE
1966,3,talpa europaea,,TRUE
1967,1,talpa europaea,,TRUE
1988,1,talpa europaea,,TRUE
2009,1,talpa europaea,,TRUE
2012,1,talpa europaea,,TRUE
2013,1,talpa europaea,,TRUE
2014,2,talpa europaea,,TRUE
2015,2,talpa europaea,,TRUE
2016,1,talpa europaea,,TRUE
2017,1,talpa europaea,,TRUE
2014,1,talpa occidentalis,,TRUE
2020,0,talpa romana,No publications,TRUE
2018,1,tamandua tetradactyla,,TRUE
2020,0,tamias amoenus,No publications,TRUE
1981,2,tamias minimus,,TRUE
1985,1,tamias minimus,,TRUE
1995,1,tamias minimus,,TRUE
1998,1,tamias minimus,,TRUE
2020,0,tamias quadrivittatus,No publications,TRUE
2015,1,tamias sibiricus,,TRUE
1975,1,tamias striatus,,TRUE
1977,1,tamias striatus,,TRUE
1981,1,tamias striatus,,TRUE
1983,1,tamias striatus,,TRUE
1984,1,tamias striatus,,TRUE
1985,2,tamias striatus,,TRUE
1992,1,tamias striatus,,TRUE
1996,1,tamias striatus,,TRUE
2007,1,tamias striatus,,TRUE
2009,1,tamias striatus,,TRUE
2012,1,tamias striatus,,TRUE
2020,1,tamias striatus,,TRUE
2020,0,tamias umbrinus,No publications,TRUE
1963,1,tamiasciurus hudsonicus,,TRUE
1967,1,tamiasciurus hudsonicus,,TRUE
1973,1,tamiasciurus hudsonicus,,TRUE
1975,1,tamiasciurus hudsonicus,,TRUE
1985,1,tamiasciurus hudsonicus,,TRUE
2009,2,tamiasciurus hudsonicus,,TRUE
2013,1,tamiasciurus hudsonicus,,TRUE
2017,1,tamiops swinhoei,,TRUE
2020,0,taphozous longimanus,No publications,TRUE
2020,0,taphozous mauritianus,No publications,TRUE
2005,1,taphozous melanopogon,,TRUE
2015,1,taphozous melanopogon,,TRUE
2019,1,taphozous melanopogon,,TRUE
2014,1,taphozous perforatus,,TRUE
2015,1,taphozous perforatus,,TRUE
2019,1,taphozous perforatus,,TRUE
2005,1,taphozous theobaldi,,TRUE
1999,1,tapirus bairdii,,TRUE
1999,1,tapirus indicus,,TRUE
2017,1,tapirus indicus,,TRUE
1999,1,tapirus terrestris,,TRUE
2014,1,tapirus terrestris,,TRUE
2019,1,tapirus terrestris,,TRUE
1997,1,tatera indica,,TRUE
2018,1,tatera indica,,TRUE
1988,1,taxidea taxus,,TRUE
1994,1,taxidea taxus,,TRUE
2004,1,taxidea taxus,,TRUE
2012,1,taxidea taxus,,TRUE
2016,1,taxidea taxus,,TRUE
2012,1,tayassu pecari,,TRUE
2018,1,tayassu pecari,,TRUE
2020,0,terricola subterraneus,No publications,TRUE
2017,1,tetracerus quadricornis,,TRUE
2020,0,thallomys nigricauda,No publications,TRUE
2011,1,thaptomys nigrita,,TRUE
2013,1,thaptomys nigrita,,TRUE
2014,1,thaptomys nigrita,,TRUE
1986,1,theropithecus gelada,,TRUE
2004,1,theropithecus gelada,,TRUE
2020,0,thomomys talpoides,No publications,TRUE
2020,0,thoopterus nigrescens,No publications,TRUE
NA,NA,thryonomys gregorianus,Lookup error,TRUE
NA,NA,thryonomys swinderianus,Lookup error,TRUE
2020,0,thylogale billardierii,No publications,TRUE
NA,NA,thylogale thetis,Lookup error,TRUE
NA,NA,tolypeutes matacus,Lookup error,TRUE
NA,NA,tonatia bidens,Lookup error,TRUE
2020,0,trachops cirrhosus,No publications,TRUE
2018,1,trachypithecus cristatus,,TRUE
2003,1,trachypithecus francoisi,,TRUE
2017,1,trachypithecus francoisi,,TRUE
1980,1,trachypithecus germaini,,TRUE
2000,1,trachypithecus obscurus,,TRUE
2003,1,trachypithecus obscurus,,TRUE
2020,0,trachypithecus phayrei,No publications,TRUE
2003,1,trachypithecus pileatus,,TRUE
2020,1,tragelaphus angasii,,TRUE
2011,1,tragelaphus eurycerus,,TRUE
1999,1,tragelaphus imberbis,,TRUE
1987,1,tragelaphus oryx,,TRUE
1998,1,tragelaphus oryx,,TRUE
1999,1,tragelaphus oryx,,TRUE
2002,1,tragelaphus oryx,,TRUE
1998,1,tragelaphus scriptus,,TRUE
2020,0,tragelaphus spekii,No publications,TRUE
1981,1,tragelaphus strepsiceros,,TRUE
1982,2,tragelaphus strepsiceros,,TRUE
1987,1,tragelaphus strepsiceros,,TRUE
1988,2,tragelaphus strepsiceros,,TRUE
2002,1,tragelaphus strepsiceros,,TRUE
2006,1,tragelaphus strepsiceros,,TRUE
2013,1,tragelaphus strepsiceros,,TRUE
2018,1,tragelaphus strepsiceros,,TRUE
2003,1,tragulus javanicus,,TRUE
2006,1,tragulus javanicus,,TRUE
2007,1,tragulus javanicus,,TRUE
2008,1,tragulus javanicus,,TRUE
2016,1,transandinomys bolivaris,,TRUE
2020,0,tremarctos ornatus,No publications,TRUE
2017,1,triaenops afer,,TRUE
2018,1,triaenops afer,,TRUE
