"Year","NumPubs","Host","Note"
2013,1,"eptesicus brasiliensis",""
2014,1,"eptesicus brasiliensis",""
2016,1,"eptesicus brasiliensis",""
2018,2,"eptesicus brasiliensis",""
2019,1,"eptesicus brasiliensis",""
2010,1,"eptesicus diminutus",""
2020,1,"eptesicus diminutus",""
2002,1,"eptesicus furinalis",""
2006,1,"eptesicus furinalis",""
2010,1,"eptesicus furinalis",""
2011,2,"eptesicus furinalis",""
2014,1,"eptesicus furinalis",""
2015,1,"eptesicus furinalis",""
2016,1,"eptesicus furinalis",""
2020,1,"eptesicus furinalis",""
1951,1,"eptesicus fuscus",""
1952,1,"eptesicus fuscus",""
1953,1,"eptesicus fuscus",""
1955,1,"eptesicus fuscus",""
1963,1,"eptesicus fuscus",""
1964,1,"eptesicus fuscus",""
1965,2,"eptesicus fuscus",""
1966,2,"eptesicus fuscus",""
1967,1,"eptesicus fuscus",""
1969,1,"eptesicus fuscus",""
1970,2,"eptesicus fuscus",""
1971,4,"eptesicus fuscus",""
1973,3,"eptesicus fuscus",""
1974,4,"eptesicus fuscus",""
1975,1,"eptesicus fuscus",""
1976,3,"eptesicus fuscus",""
1977,3,"eptesicus fuscus",""
1978,2,"eptesicus fuscus",""
1979,4,"eptesicus fuscus",""
1980,1,"eptesicus fuscus",""
1981,1,"eptesicus fuscus",""
1982,3,"eptesicus fuscus",""
1983,6,"eptesicus fuscus",""
1984,4,"eptesicus fuscus",""
1985,3,"eptesicus fuscus",""
1986,6,"eptesicus fuscus",""
1987,4,"eptesicus fuscus",""
1988,7,"eptesicus fuscus",""
1989,7,"eptesicus fuscus",""
1990,6,"eptesicus fuscus",""
1991,7,"eptesicus fuscus",""
1992,13,"eptesicus fuscus",""
1993,10,"eptesicus fuscus",""
1994,14,"eptesicus fuscus",""
1995,5,"eptesicus fuscus",""
1996,11,"eptesicus fuscus",""
1997,14,"eptesicus fuscus",""
1998,16,"eptesicus fuscus",""
1999,5,"eptesicus fuscus",""
2000,13,"eptesicus fuscus",""
2001,16,"eptesicus fuscus",""
2002,12,"eptesicus fuscus",""
2003,14,"eptesicus fuscus",""
2004,7,"eptesicus fuscus",""
2005,15,"eptesicus fuscus",""
2006,13,"eptesicus fuscus",""
2007,17,"eptesicus fuscus",""
2008,19,"eptesicus fuscus",""
2009,17,"eptesicus fuscus",""
2010,14,"eptesicus fuscus",""
2011,10,"eptesicus fuscus",""
2012,12,"eptesicus fuscus",""
2013,13,"eptesicus fuscus",""
2014,22,"eptesicus fuscus",""
2015,18,"eptesicus fuscus",""
2016,20,"eptesicus fuscus",""
2017,17,"eptesicus fuscus",""
2018,22,"eptesicus fuscus",""
2019,14,"eptesicus fuscus",""
2020,13,"eptesicus fuscus",""
1965,1,"eptesicus serotinus",""
1973,1,"eptesicus serotinus",""
1983,1,"eptesicus serotinus",""
1986,1,"eptesicus serotinus",""
1988,3,"eptesicus serotinus",""
1990,2,"eptesicus serotinus",""
1991,1,"eptesicus serotinus",""
1992,2,"eptesicus serotinus",""
1994,2,"eptesicus serotinus",""
1995,1,"eptesicus serotinus",""
1996,2,"eptesicus serotinus",""
1997,1,"eptesicus serotinus",""
2000,2,"eptesicus serotinus",""
2001,2,"eptesicus serotinus",""
2004,2,"eptesicus serotinus",""
2006,6,"eptesicus serotinus",""
2007,2,"eptesicus serotinus",""
2008,3,"eptesicus serotinus",""
2009,3,"eptesicus serotinus",""
2010,4,"eptesicus serotinus",""
2011,3,"eptesicus serotinus",""
2012,1,"eptesicus serotinus",""
2013,4,"eptesicus serotinus",""
2014,7,"eptesicus serotinus",""
2015,3,"eptesicus serotinus",""
2016,2,"eptesicus serotinus",""
2017,5,"eptesicus serotinus",""
2018,4,"eptesicus serotinus",""
2019,2,"eptesicus serotinus",""
2020,2,"eptesicus serotinus",""
1971,2,"euderma maculatum",""
1975,1,"euderma maculatum",""
1979,1,"euderma maculatum",""
1997,1,"euderma maculatum",""
1998,1,"glauconycteris argentata",""
2019,1,"histiotus macrotus",""
1978,1,"histiotus montanus",""
1995,1,"histiotus montanus",""
2006,1,"histiotus montanus",""
2012,1,"histiotus montanus",""
2019,1,"histiotus montanus",""
2005,1,"histiotus velatus",""
2007,1,"histiotus velatus",""
2011,1,"histiotus velatus",""
2013,2,"histiotus velatus",""
1960,1,"lasionycteris noctivagans",""
1986,1,"lasionycteris noctivagans",""
1988,1,"lasionycteris noctivagans",""
1989,1,"lasionycteris noctivagans",""
1994,1,"lasionycteris noctivagans",""
1997,1,"lasionycteris noctivagans",""
2001,2,"lasionycteris noctivagans",""
2002,1,"lasionycteris noctivagans",""
2003,2,"lasionycteris noctivagans",""
2004,1,"lasionycteris noctivagans",""
2005,1,"lasionycteris noctivagans",""
2006,4,"lasionycteris noctivagans",""
2009,2,"lasionycteris noctivagans",""
2010,1,"lasionycteris noctivagans",""
2011,5,"lasionycteris noctivagans",""
2012,1,"lasionycteris noctivagans",""
2013,3,"lasionycteris noctivagans",""
2014,2,"lasionycteris noctivagans",""
2015,3,"lasionycteris noctivagans",""
2016,5,"lasionycteris noctivagans",""
2017,2,"lasionycteris noctivagans",""
2018,2,"lasionycteris noctivagans",""
2019,4,"lasionycteris noctivagans",""
2020,2,"lasionycteris noctivagans",""
2009,1,"lasiurus blossevillii",""
2011,1,"lasiurus blossevillii",""
2016,1,"lasiurus blossevillii",""
1961,1,"lasiurus borealis",""
1972,1,"lasiurus borealis",""
1988,1,"lasiurus borealis",""
1989,1,"lasiurus borealis",""
1993,1,"lasiurus borealis",""
1994,1,"lasiurus borealis",""
1995,1,"lasiurus borealis",""
1998,1,"lasiurus borealis",""
1999,1,"lasiurus borealis",""
2000,1,"lasiurus borealis",""
2005,1,"lasiurus borealis",""
2006,1,"lasiurus borealis",""
2007,1,"lasiurus borealis",""
2009,3,"lasiurus borealis",""
2010,4,"lasiurus borealis",""
2011,2,"lasiurus borealis",""
2012,1,"lasiurus borealis",""
2013,2,"lasiurus borealis",""
2014,5,"lasiurus borealis",""
2015,3,"lasiurus borealis",""
2016,2,"lasiurus borealis",""
2017,3,"lasiurus borealis",""
2018,2,"lasiurus borealis",""
2019,6,"lasiurus borealis",""
2020,2,"lasiurus borealis",""
1985,1,"lasiurus cinereus",""
1986,1,"lasiurus cinereus",""
1988,1,"lasiurus cinereus",""
1989,1,"lasiurus cinereus",""
1993,1,"lasiurus cinereus",""
1995,1,"lasiurus cinereus",""
2001,3,"lasiurus cinereus",""
2002,1,"lasiurus cinereus",""
2003,3,"lasiurus cinereus",""
2005,2,"lasiurus cinereus",""
2006,3,"lasiurus cinereus",""
2007,1,"lasiurus cinereus",""
2009,2,"lasiurus cinereus",""
2010,2,"lasiurus cinereus",""
2011,2,"lasiurus cinereus",""
2012,2,"lasiurus cinereus",""
2013,4,"lasiurus cinereus",""
2014,4,"lasiurus cinereus",""
2015,4,"lasiurus cinereus",""
2016,5,"lasiurus cinereus",""
2017,5,"lasiurus cinereus",""
2018,3,"lasiurus cinereus",""
2019,6,"lasiurus cinereus",""
2020,3,"lasiurus cinereus",""
1979,1,"lasiurus ega",""
1988,1,"lasiurus ega",""
2001,1,"lasiurus ega",""
2006,1,"lasiurus ega",""
2007,1,"lasiurus ega",""
2009,1,"lasiurus ega",""
2010,1,"lasiurus ega",""
2018,0,"lasiurus egregius","No publications"
1975,1,"lasiurus intermedius",""
1993,1,"lasiurus intermedius",""
1993,1,"lasiurus seminolus",""
2018,0,"lasiurus xanthinus","No publications"
NA,NA,"miniopterus fuliginosus","Lookup error"
1994,1,"miniopterus inflatus",""
1995,1,"miniopterus inflatus",""
1997,2,"miniopterus inflatus",""
2012,1,"miniopterus inflatus",""
2016,1,"miniopterus inflatus",""
2020,1,"miniopterus inflatus",""
1982,1,"miniopterus natalensis",""
1989,1,"miniopterus natalensis",""
2006,1,"miniopterus natalensis",""
2008,1,"miniopterus natalensis",""
2009,1,"miniopterus natalensis",""
2013,2,"miniopterus natalensis",""
2015,2,"miniopterus natalensis",""
2016,3,"miniopterus natalensis",""
2020,3,"miniopterus natalensis",""
1956,1,"miniopterus schreibersii",""
1960,1,"miniopterus schreibersii",""
1970,1,"miniopterus schreibersii",""
1971,1,"miniopterus schreibersii",""
1978,2,"miniopterus schreibersii",""
1980,1,"miniopterus schreibersii",""
1981,4,"miniopterus schreibersii",""
1982,3,"miniopterus schreibersii",""
1983,1,"miniopterus schreibersii",""
1984,2,"miniopterus schreibersii",""
1985,2,"miniopterus schreibersii",""
1987,2,"miniopterus schreibersii",""
1988,2,"miniopterus schreibersii",""
1989,3,"miniopterus schreibersii",""
1990,1,"miniopterus schreibersii",""
1991,4,"miniopterus schreibersii",""
1992,4,"miniopterus schreibersii",""
1993,1,"miniopterus schreibersii",""
1994,4,"miniopterus schreibersii",""
1999,2,"miniopterus schreibersii",""
2000,1,"miniopterus schreibersii",""
2002,4,"miniopterus schreibersii",""
2003,2,"miniopterus schreibersii",""
2004,2,"miniopterus schreibersii",""
2006,3,"miniopterus schreibersii",""
2007,1,"miniopterus schreibersii",""
2008,3,"miniopterus schreibersii",""
2009,2,"miniopterus schreibersii",""
2010,3,"miniopterus schreibersii",""
2011,5,"miniopterus schreibersii",""
2012,2,"miniopterus schreibersii",""
2013,2,"miniopterus schreibersii",""
2014,7,"miniopterus schreibersii",""
2015,5,"miniopterus schreibersii",""
2016,7,"miniopterus schreibersii",""
2017,3,"miniopterus schreibersii",""
2018,8,"miniopterus schreibersii",""
2019,6,"miniopterus schreibersii",""
2020,10,"miniopterus schreibersii",""
2018,0,"murina aurata","No publications"
1981,1,"murina leucogaster",""
1998,1,"murina leucogaster",""
2000,1,"murina leucogaster",""
2004,1,"murina leucogaster",""
2005,1,"murina leucogaster",""
2007,1,"murina leucogaster",""
2008,1,"murina leucogaster",""
2009,1,"murina leucogaster",""
2013,1,"murina leucogaster",""
2014,2,"murina leucogaster",""
2015,1,"murina leucogaster",""
2016,1,"murina leucogaster",""
1979,1,"myotis albescens",""
2002,1,"myotis albescens",""
2005,1,"myotis albescens",""
2013,1,"myotis albescens",""
2015,2,"myotis albescens",""
2018,1,"myotis albescens",""
1967,1,"myotis austroriparius",""
1968,1,"myotis austroriparius",""
1979,1,"myotis austroriparius",""
1982,1,"myotis austroriparius",""
2006,1,"myotis austroriparius",""
2007,1,"myotis austroriparius",""
2019,1,"myotis austroriparius",""
2001,1,"myotis bechsteinii",""
2002,1,"myotis bechsteinii",""
2003,1,"myotis bechsteinii",""
2004,1,"myotis bechsteinii",""
2005,3,"myotis bechsteinii",""
2007,1,"myotis bechsteinii",""
2008,1,"myotis bechsteinii",""
2009,2,"myotis bechsteinii",""
2010,1,"myotis bechsteinii",""
2011,1,"myotis bechsteinii",""
2012,3,"myotis bechsteinii",""
2013,2,"myotis bechsteinii",""
2014,2,"myotis bechsteinii",""
2015,2,"myotis bechsteinii",""
2016,2,"myotis bechsteinii",""
2017,5,"myotis bechsteinii",""
2018,1,"myotis bechsteinii",""
2019,1,"myotis bechsteinii",""
2020,2,"myotis bechsteinii",""
1995,1,"myotis blythii",""
1999,1,"myotis blythii",""
2000,1,"myotis blythii",""
2006,2,"myotis blythii",""
2007,1,"myotis blythii",""
2008,1,"myotis blythii",""
2010,1,"myotis blythii",""
2011,2,"myotis blythii",""
2013,1,"myotis blythii",""
2014,1,"myotis blythii",""
2016,2,"myotis blythii",""
2017,5,"myotis blythii",""
2018,3,"myotis blythii",""
2019,2,"myotis blythii",""
2020,1,"myotis blythii",""
1987,1,"myotis brandtii",""
1988,1,"myotis brandtii",""
1992,1,"myotis brandtii",""
2001,2,"myotis brandtii",""
2003,1,"myotis brandtii",""
2005,2,"myotis brandtii",""
2006,1,"myotis brandtii",""
2007,2,"myotis brandtii",""
2008,2,"myotis brandtii",""
2009,1,"myotis brandtii",""
2010,1,"myotis brandtii",""
2012,1,"myotis brandtii",""
2013,2,"myotis brandtii",""
2014,2,"myotis brandtii",""
2015,5,"myotis brandtii",""
2017,1,"myotis brandtii",""
2018,2,"myotis brandtii",""
2019,2,"myotis brandtii",""
2020,2,"myotis brandtii",""
1976,2,"myotis californicus",""
1987,1,"myotis californicus",""
1999,2,"myotis californicus",""
2000,1,"myotis californicus",""
2009,1,"myotis californicus",""
2017,1,"myotis californicus",""
2018,2,"myotis californicus",""
1986,1,"myotis chiloensis",""
2018,2,"myotis chiloensis",""
2019,2,"myotis chiloensis",""
2020,1,"myotis chiloensis",""
1974,1,"myotis dasycneme",""
1992,1,"myotis dasycneme",""
1997,1,"myotis dasycneme",""
2002,1,"myotis dasycneme",""
2005,1,"myotis dasycneme",""
2006,3,"myotis dasycneme",""
2007,1,"myotis dasycneme",""
2008,2,"myotis dasycneme",""
2009,2,"myotis dasycneme",""
2010,1,"myotis dasycneme",""
2011,2,"myotis dasycneme",""
2012,3,"myotis dasycneme",""
2013,1,"myotis dasycneme",""
2017,2,"myotis dasycneme",""
2018,4,"myotis dasycneme",""
2019,2,"myotis dasycneme",""
1987,2,"myotis daubentonii",""
1988,1,"myotis daubentonii",""
1992,1,"myotis daubentonii",""
1996,1,"myotis daubentonii",""
1997,1,"myotis daubentonii",""
1999,2,"myotis daubentonii",""
2000,3,"myotis daubentonii",""
2002,2,"myotis daubentonii",""
2003,1,"myotis daubentonii",""
2004,2,"myotis daubentonii",""
2005,3,"myotis daubentonii",""
2006,6,"myotis daubentonii",""
2007,4,"myotis daubentonii",""
2008,6,"myotis daubentonii",""
2009,4,"myotis daubentonii",""
2010,7,"myotis daubentonii",""
2011,3,"myotis daubentonii",""
2012,5,"myotis daubentonii",""
2013,9,"myotis daubentonii",""
2014,6,"myotis daubentonii",""
2015,12,"myotis daubentonii",""
2016,11,"myotis daubentonii",""
2017,7,"myotis daubentonii",""
2018,7,"myotis daubentonii",""
2019,10,"myotis daubentonii",""
2020,5,"myotis daubentonii",""
1994,1,"myotis evotis",""
1999,1,"myotis evotis",""
2005,1,"myotis evotis",""
2009,1,"myotis evotis",""
2010,1,"myotis evotis",""
2011,1,"myotis evotis",""
2013,1,"myotis evotis",""
2016,1,"myotis evotis",""
2018,1,"myotis evotis",""
1951,2,"myotis grisescens",""
1972,1,"myotis grisescens",""
1978,1,"myotis grisescens",""
1980,1,"myotis grisescens",""
2006,1,"myotis grisescens",""
2015,1,"myotis grisescens",""
2017,1,"myotis grisescens",""
2019,1,"myotis grisescens",""
2020,1,"myotis grisescens",""
1974,1,"myotis keenii",""
1979,1,"myotis keenii",""
1989,1,"myotis keenii",""
2016,1,"myotis keenii",""
2017,1,"myotis leibii",""
2005,1,"myotis levis",""
2008,1,"myotis levis",""
2011,1,"myotis levis",""
2013,1,"myotis levis",""
2014,1,"myotis levis",""
2015,1,"myotis levis",""
2020,1,"myotis levis",""
1951,2,"myotis lucifugus",""
1953,1,"myotis lucifugus",""
1954,2,"myotis lucifugus",""
1955,1,"myotis lucifugus",""
1956,1,"myotis lucifugus",""
1958,1,"myotis lucifugus",""
1959,1,"myotis lucifugus",""
1960,2,"myotis lucifugus",""
1961,1,"myotis lucifugus",""
1962,1,"myotis lucifugus",""
1963,2,"myotis lucifugus",""
1964,2,"myotis lucifugus",""
1965,2,"myotis lucifugus",""
1966,3,"myotis lucifugus",""
1968,4,"myotis lucifugus",""
1969,3,"myotis lucifugus",""
1970,2,"myotis lucifugus",""
1971,4,"myotis lucifugus",""
1972,5,"myotis lucifugus",""
1973,2,"myotis lucifugus",""
1974,3,"myotis lucifugus",""
1975,4,"myotis lucifugus",""
1976,7,"myotis lucifugus",""
1977,4,"myotis lucifugus",""
1978,4,"myotis lucifugus",""
1979,3,"myotis lucifugus",""
1980,5,"myotis lucifugus",""
1981,4,"myotis lucifugus",""
1982,7,"myotis lucifugus",""
1983,5,"myotis lucifugus",""
1984,8,"myotis lucifugus",""
1985,3,"myotis lucifugus",""
1986,5,"myotis lucifugus",""
1987,9,"myotis lucifugus",""
1988,6,"myotis lucifugus",""
1989,4,"myotis lucifugus",""
1990,4,"myotis lucifugus",""
1991,3,"myotis lucifugus",""
1992,7,"myotis lucifugus",""
1993,2,"myotis lucifugus",""
1994,9,"myotis lucifugus",""
1995,4,"myotis lucifugus",""
1996,2,"myotis lucifugus",""
1997,5,"myotis lucifugus",""
1998,2,"myotis lucifugus",""
1999,4,"myotis lucifugus",""
2000,2,"myotis lucifugus",""
2001,3,"myotis lucifugus",""
2002,2,"myotis lucifugus",""
2003,2,"myotis lucifugus",""
2004,8,"myotis lucifugus",""
2005,3,"myotis lucifugus",""
2006,7,"myotis lucifugus",""
2007,8,"myotis lucifugus",""
2008,2,"myotis lucifugus",""
2009,4,"myotis lucifugus",""
2010,12,"myotis lucifugus",""
2011,16,"myotis lucifugus",""
2012,15,"myotis lucifugus",""
2013,14,"myotis lucifugus",""
2014,20,"myotis lucifugus",""
2015,25,"myotis lucifugus",""
2016,14,"myotis lucifugus",""
2017,16,"myotis lucifugus",""
2018,12,"myotis lucifugus",""
2019,17,"myotis lucifugus",""
2020,8,"myotis lucifugus",""
1978,1,"myotis macrodactylus",""
2004,1,"myotis macrodactylus",""
2012,1,"myotis macrodactylus",""
2013,1,"myotis macrodactylus",""
2014,1,"myotis macrodactylus",""
2015,2,"myotis macrodactylus",""
2018,3,"myotis macrodactylus",""
2020,2,"myotis macrodactylus",""
1951,5,"myotis myotis",""
1952,1,"myotis myotis",""
1953,1,"myotis myotis",""
1954,2,"myotis myotis",""
1955,1,"myotis myotis",""
1956,2,"myotis myotis",""
1958,1,"myotis myotis",""
1959,3,"myotis myotis",""
1960,3,"myotis myotis",""
1961,3,"myotis myotis",""
1962,2,"myotis myotis",""
1963,3,"myotis myotis",""
1964,3,"myotis myotis",""
1965,4,"myotis myotis",""
1966,4,"myotis myotis",""
1967,3,"myotis myotis",""
1968,6,"myotis myotis",""
1969,7,"myotis myotis",""
1970,10,"myotis myotis",""
1971,8,"myotis myotis",""
1972,7,"myotis myotis",""
1973,2,"myotis myotis",""
1974,7,"myotis myotis",""
1975,9,"myotis myotis",""
1976,14,"myotis myotis",""
1977,9,"myotis myotis",""
1978,10,"myotis myotis",""
1979,10,"myotis myotis",""
1980,11,"myotis myotis",""
1981,5,"myotis myotis",""
1982,11,"myotis myotis",""
1983,7,"myotis myotis",""
1984,15,"myotis myotis",""
1985,7,"myotis myotis",""
1986,12,"myotis myotis",""
1987,17,"myotis myotis",""
1988,9,"myotis myotis",""
1989,7,"myotis myotis",""
1990,4,"myotis myotis",""
1991,6,"myotis myotis",""
1992,11,"myotis myotis",""
1993,3,"myotis myotis",""
1994,11,"myotis myotis",""
1995,8,"myotis myotis",""
1996,4,"myotis myotis",""
1997,7,"myotis myotis",""
1998,2,"myotis myotis",""
1999,10,"myotis myotis",""
2000,9,"myotis myotis",""
2001,11,"myotis myotis",""
2002,12,"myotis myotis",""
2003,10,"myotis myotis",""
2004,17,"myotis myotis",""
2005,18,"myotis myotis",""
2006,26,"myotis myotis",""
2007,29,"myotis myotis",""
2008,25,"myotis myotis",""
2009,20,"myotis myotis",""
2010,37,"myotis myotis",""
2011,40,"myotis myotis",""
2012,44,"myotis myotis",""
2013,55,"myotis myotis",""
2014,64,"myotis myotis",""
2015,79,"myotis myotis",""
2016,57,"myotis myotis",""
2017,57,"myotis myotis",""
2018,67,"myotis myotis",""
2019,57,"myotis myotis",""
2020,49,"myotis myotis",""
1975,2,"myotis mystacinus",""
1985,1,"myotis mystacinus",""
1987,3,"myotis mystacinus",""
1996,1,"myotis mystacinus",""
2001,2,"myotis mystacinus",""
2003,1,"myotis mystacinus",""
2006,1,"myotis mystacinus",""
2007,2,"myotis mystacinus",""
2008,2,"myotis mystacinus",""
2009,1,"myotis mystacinus",""
2010,1,"myotis mystacinus",""
2012,2,"myotis mystacinus",""
2013,1,"myotis mystacinus",""
2014,1,"myotis mystacinus",""
2015,2,"myotis mystacinus",""
2018,1,"myotis mystacinus",""
2020,3,"myotis mystacinus",""
1968,1,"myotis nattereri",""
1987,1,"myotis nattereri",""
1991,1,"myotis nattereri",""
1996,1,"myotis nattereri",""
2001,1,"myotis nattereri",""
2002,1,"myotis nattereri",""
2005,1,"myotis nattereri",""
2007,3,"myotis nattereri",""
2008,1,"myotis nattereri",""
2009,1,"myotis nattereri",""
2010,1,"myotis nattereri",""
2011,3,"myotis nattereri",""
2012,6,"myotis nattereri",""
2013,3,"myotis nattereri",""
2014,8,"myotis nattereri",""
2015,2,"myotis nattereri",""
2016,3,"myotis nattereri",""
2017,4,"myotis nattereri",""
2018,3,"myotis nattereri",""
2019,5,"myotis nattereri",""
2020,3,"myotis nattereri",""
1970,1,"myotis nigricans",""
1978,1,"myotis nigricans",""
1995,1,"myotis nigricans",""
1999,1,"myotis nigricans",""
2005,1,"myotis nigricans",""
2006,1,"myotis nigricans",""
2007,1,"myotis nigricans",""
2008,3,"myotis nigricans",""
2009,3,"myotis nigricans",""
2010,1,"myotis nigricans",""
2011,2,"myotis nigricans",""
2013,5,"myotis nigricans",""
2014,2,"myotis nigricans",""
2015,4,"myotis nigricans",""
2018,2,"myotis nigricans",""
2020,2,"myotis nigricans",""
1962,1,"myotis oxygnathus",""
1969,1,"myotis oxygnathus",""
1972,1,"myotis oxygnathus",""
1978,1,"myotis oxygnathus",""
1980,1,"myotis oxygnathus",""
1986,1,"myotis oxygnathus",""
1989,1,"myotis oxygnathus",""
2010,1,"myotis oxygnathus",""
2011,2,"myotis oxygnathus",""
2014,1,"myotis oxygnathus",""
2017,1,"myotis oxygnathus",""
2013,1,"myotis pilosus",""
2019,1,"myotis pilosus",""
2002,1,"myotis riparius",""
2011,1,"myotis riparius",""
2015,1,"myotis riparius",""
2016,1,"myotis riparius",""
2019,1,"myotis riparius",""
2020,2,"myotis riparius",""
1987,1,"myotis ruber",""
2005,1,"myotis ruber",""
2012,1,"myotis ruber",""
2015,1,"myotis ruber",""
1993,1,"myotis septentrionalis",""
2004,1,"myotis septentrionalis",""
2005,1,"myotis septentrionalis",""
2006,1,"myotis septentrionalis",""
2007,1,"myotis septentrionalis",""
2008,1,"myotis septentrionalis",""
2009,2,"myotis septentrionalis",""
2011,2,"myotis septentrionalis",""
2012,1,"myotis septentrionalis",""
2013,1,"myotis septentrionalis",""
2014,2,"myotis septentrionalis",""
2015,6,"myotis septentrionalis",""
2016,3,"myotis septentrionalis",""
2017,1,"myotis septentrionalis",""
2018,3,"myotis septentrionalis",""
2019,1,"myotis septentrionalis",""
2020,1,"myotis septentrionalis",""
1971,1,"myotis thysanodes",""
1972,1,"myotis thysanodes",""
