Year,NumPubs,Host,Note
1996,2,antilope cervicapra,
1999,1,antilope cervicapra,
2000,1,antilope cervicapra,
2003,1,antilope cervicapra,
2006,1,antilope cervicapra,
2007,3,antilope cervicapra,
2008,2,antilope cervicapra,
2009,1,antilope cervicapra,
2010,1,antilope cervicapra,
2011,1,antilope cervicapra,
2012,2,antilope cervicapra,
2013,1,antilope cervicapra,
2014,3,antilope cervicapra,
2015,2,antilope cervicapra,
2016,2,antilope cervicapra,
2019,2,antilope cervicapra,
2020,0,antrozous dubiaquercus,No publications
1962,1,antrozous pallidus,
1976,2,antrozous pallidus,
1984,2,antrozous pallidus,
1986,1,antrozous pallidus,
1987,1,antrozous pallidus,
1988,3,antrozous pallidus,
1993,1,antrozous pallidus,
1995,1,antrozous pallidus,
1996,1,antrozous pallidus,
1997,2,antrozous pallidus,
1999,1,antrozous pallidus,
2001,4,antrozous pallidus,
2002,1,antrozous pallidus,
2003,1,antrozous pallidus,
2004,1,antrozous pallidus,
2005,1,antrozous pallidus,
2006,2,antrozous pallidus,
2009,1,antrozous pallidus,
2012,1,antrozous pallidus,
2013,1,antrozous pallidus,
2014,1,antrozous pallidus,
2017,2,antrozous pallidus,
2018,2,antrozous pallidus,
2008,1,aonyx cinereus,
2013,2,aonyx cinereus,
2014,1,aonyx cinereus,
2017,2,aonyx cinereus,
2018,3,aonyx cinereus,
2019,1,aonyx cinereus,
2020,3,aonyx cinereus,
2021,1,aonyx cinereus,
2001,1,aotus azarai,
2002,1,aotus azarai,
2006,5,aotus azarai,
2007,3,aotus azarai,
2010,3,aotus azarai,
2011,4,aotus azarai,
2012,2,aotus azarai,
2013,4,aotus azarai,
2014,1,aotus azarai,
2015,1,aotus azarai,
1977,1,aotus griseimembra,
1978,3,aotus griseimembra,
1979,4,aotus griseimembra,
1980,1,aotus griseimembra,
1981,3,aotus griseimembra,
1982,1,aotus griseimembra,
1983,1,aotus griseimembra,
1984,5,aotus griseimembra,
1985,3,aotus griseimembra,
1986,2,aotus griseimembra,
1987,3,aotus griseimembra,
1988,2,aotus griseimembra,
1989,1,aotus griseimembra,
1990,1,aotus griseimembra,
1991,3,aotus griseimembra,
1992,2,aotus griseimembra,
1993,1,aotus griseimembra,
1994,1,aotus griseimembra,
1995,1,aotus griseimembra,
1996,4,aotus griseimembra,
1997,4,aotus griseimembra,
1998,5,aotus griseimembra,
1999,3,aotus griseimembra,
2000,1,aotus griseimembra,
2001,2,aotus griseimembra,
2002,4,aotus griseimembra,
2003,3,aotus griseimembra,
2004,2,aotus griseimembra,
2005,4,aotus griseimembra,
2006,4,aotus griseimembra,
2007,1,aotus griseimembra,
2008,1,aotus griseimembra,
2009,9,aotus griseimembra,
2010,2,aotus griseimembra,
2011,2,aotus griseimembra,
2012,1,aotus griseimembra,
2014,2,aotus griseimembra,
2015,3,aotus griseimembra,
2017,1,aotus griseimembra,
2019,1,aotus griseimembra,
1983,1,aotus lemurinus,
1984,1,aotus lemurinus,
1985,1,aotus lemurinus,
1986,2,aotus lemurinus,
1987,3,aotus lemurinus,
1988,2,aotus lemurinus,
1989,1,aotus lemurinus,
1990,1,aotus lemurinus,
1991,3,aotus lemurinus,
1992,2,aotus lemurinus,
1993,1,aotus lemurinus,
1994,1,aotus lemurinus,
1995,1,aotus lemurinus,
1996,4,aotus lemurinus,
1997,4,aotus lemurinus,
1998,5,aotus lemurinus,
1999,3,aotus lemurinus,
2000,1,aotus lemurinus,
2001,2,aotus lemurinus,
2002,4,aotus lemurinus,
2003,3,aotus lemurinus,
2004,2,aotus lemurinus,
2005,4,aotus lemurinus,
2006,4,aotus lemurinus,
2007,1,aotus lemurinus,
2008,1,aotus lemurinus,
2009,9,aotus lemurinus,
2010,1,aotus lemurinus,
2011,1,aotus lemurinus,
2012,1,aotus lemurinus,
2014,2,aotus lemurinus,
2015,2,aotus lemurinus,
2017,1,aotus lemurinus,
1998,1,aotus nancymaae,
1999,1,aotus nancymaae,
2000,1,aotus nancymaae,
2001,4,aotus nancymaae,
2002,2,aotus nancymaae,
2003,5,aotus nancymaae,
2004,3,aotus nancymaae,
2005,4,aotus nancymaae,
2006,7,aotus nancymaae,
2007,7,aotus nancymaae,
2008,6,aotus nancymaae,
2009,11,aotus nancymaae,
2010,6,aotus nancymaae,
2011,2,aotus nancymaae,
2012,1,aotus nancymaae,
2013,1,aotus nancymaae,
2014,5,aotus nancymaae,
2015,5,aotus nancymaae,
2016,3,aotus nancymaae,
2017,4,aotus nancymaae,
2018,7,aotus nancymaae,
2019,5,aotus nancymaae,
2020,3,aotus nancymaae,
1962,1,aotus trivirgatus,
1966,2,aotus trivirgatus,
1968,4,aotus trivirgatus,
1969,11,aotus trivirgatus,
1970,6,aotus trivirgatus,
1971,11,aotus trivirgatus,
1972,6,aotus trivirgatus,
1973,10,aotus trivirgatus,
1974,13,aotus trivirgatus,
1975,14,aotus trivirgatus,
1976,25,aotus trivirgatus,
1977,17,aotus trivirgatus,
1978,18,aotus trivirgatus,
1979,17,aotus trivirgatus,
1980,14,aotus trivirgatus,
1981,18,aotus trivirgatus,
1982,7,aotus trivirgatus,
1983,18,aotus trivirgatus,
1984,19,aotus trivirgatus,
1985,11,aotus trivirgatus,
1986,7,aotus trivirgatus,
1987,7,aotus trivirgatus,
1988,6,aotus trivirgatus,
1989,1,aotus trivirgatus,
1990,4,aotus trivirgatus,
1991,4,aotus trivirgatus,
1992,2,aotus trivirgatus,
1993,6,aotus trivirgatus,
1994,4,aotus trivirgatus,
1995,2,aotus trivirgatus,
1996,3,aotus trivirgatus,
1997,3,aotus trivirgatus,
1998,3,aotus trivirgatus,
1999,2,aotus trivirgatus,
2000,2,aotus trivirgatus,
2001,2,aotus trivirgatus,
2002,4,aotus trivirgatus,
2003,5,aotus trivirgatus,
2004,1,aotus trivirgatus,
2006,1,aotus trivirgatus,
2007,1,aotus trivirgatus,
2008,3,aotus trivirgatus,
2009,1,aotus trivirgatus,
2010,2,aotus trivirgatus,
2012,1,aotus trivirgatus,
2018,1,aotus trivirgatus,
2020,1,aotus trivirgatus,
1983,1,aotus vociferans,
1985,1,aotus vociferans,
1986,1,aotus vociferans,
1987,2,aotus vociferans,
1988,2,aotus vociferans,
1989,1,aotus vociferans,
1990,3,aotus vociferans,
1991,1,aotus vociferans,
1992,1,aotus vociferans,
1993,2,aotus vociferans,
1995,2,aotus vociferans,
1996,1,aotus vociferans,
1997,1,aotus vociferans,
1998,2,aotus vociferans,
1999,3,aotus vociferans,
2000,1,aotus vociferans,
2001,1,aotus vociferans,
2002,4,aotus vociferans,
2003,2,aotus vociferans,
2004,2,aotus vociferans,
2005,1,aotus vociferans,
2006,4,aotus vociferans,
2007,1,aotus vociferans,
2008,1,aotus vociferans,
2009,7,aotus vociferans,
2010,2,aotus vociferans,
2012,1,aotus vociferans,
2013,1,aotus vociferans,
2014,2,aotus vociferans,
2015,2,aotus vociferans,
2017,2,aotus vociferans,
2020,1,aotus vociferans,
1945,1,apodemus agrarius,
1956,1,apodemus agrarius,
1968,1,apodemus agrarius,
1974,1,apodemus agrarius,
1975,2,apodemus agrarius,
1976,1,apodemus agrarius,
1977,1,apodemus agrarius,
1978,2,apodemus agrarius,
1981,3,apodemus agrarius,
1982,6,apodemus agrarius,
1983,3,apodemus agrarius,
1984,2,apodemus agrarius,
1985,3,apodemus agrarius,
1986,5,apodemus agrarius,
1987,2,apodemus agrarius,
1988,4,apodemus agrarius,
1989,4,apodemus agrarius,
1990,2,apodemus agrarius,
1991,13,apodemus agrarius,
1992,6,apodemus agrarius,
1993,5,apodemus agrarius,
1994,8,apodemus agrarius,
1995,6,apodemus agrarius,
1996,4,apodemus agrarius,
1997,5,apodemus agrarius,
1998,5,apodemus agrarius,
1999,8,apodemus agrarius,
2000,9,apodemus agrarius,
2001,9,apodemus agrarius,
2002,17,apodemus agrarius,
2003,10,apodemus agrarius,
2004,17,apodemus agrarius,
2005,6,apodemus agrarius,
2006,14,apodemus agrarius,
2007,9,apodemus agrarius,
2008,10,apodemus agrarius,
2009,17,apodemus agrarius,
2010,18,apodemus agrarius,
2011,20,apodemus agrarius,
2012,23,apodemus agrarius,
2013,20,apodemus agrarius,
2014,24,apodemus agrarius,
2015,22,apodemus agrarius,
2016,18,apodemus agrarius,
2017,17,apodemus agrarius,
2018,21,apodemus agrarius,
2019,23,apodemus agrarius,
2020,22,apodemus agrarius,
2021,1,apodemus agrarius,
1971,1,apodemus argenteus,
1974,1,apodemus argenteus,
1981,1,apodemus argenteus,
1984,1,apodemus argenteus,
1985,1,apodemus argenteus,
1986,1,apodemus argenteus,
1988,1,apodemus argenteus,
1989,1,apodemus argenteus,
1990,2,apodemus argenteus,
1991,2,apodemus argenteus,
1993,1,apodemus argenteus,
1994,3,apodemus argenteus,
1995,6,apodemus argenteus,
1996,2,apodemus argenteus,
1997,2,apodemus argenteus,
1998,2,apodemus argenteus,
1999,2,apodemus argenteus,
2000,2,apodemus argenteus,
2001,2,apodemus argenteus,
2003,1,apodemus argenteus,
2004,5,apodemus argenteus,
2007,2,apodemus argenteus,
2008,2,apodemus argenteus,
2009,4,apodemus argenteus,
2011,2,apodemus argenteus,
2012,1,apodemus argenteus,
2014,2,apodemus argenteus,
2015,6,apodemus argenteus,
2016,1,apodemus argenteus,
2017,3,apodemus argenteus,
2018,1,apodemus argenteus,
2020,1,apodemus argenteus,
1992,1,apodemus chejuensis,
2000,1,apodemus chejuensis,
2011,1,apodemus chejuensis,
2012,2,apodemus chejuensis,
2015,1,apodemus chejuensis,
2016,1,apodemus chejuensis,
2018,1,apodemus chejuensis,
1997,1,apodemus chevrieri,
2004,1,apodemus chevrieri,
2005,1,apodemus chevrieri,
2007,2,apodemus chevrieri,
2009,1,apodemus chevrieri,
2011,2,apodemus chevrieri,
2012,1,apodemus chevrieri,
2014,1,apodemus chevrieri,
2015,1,apodemus chevrieri,
2016,1,apodemus chevrieri,
2017,2,apodemus chevrieri,
2018,3,apodemus chevrieri,
2019,1,apodemus chevrieri,
2020,2,apodemus chevrieri,
1951,1,apodemus draco,
1973,1,apodemus draco,
1976,2,apodemus draco,
1981,1,apodemus draco,
1984,1,apodemus draco,
1985,1,apodemus draco,
1986,1,apodemus draco,
1988,2,apodemus draco,
1990,5,apodemus draco,
1991,4,apodemus draco,
1992,6,apodemus draco,
1993,5,apodemus draco,
1994,7,apodemus draco,
1995,6,apodemus draco,
1996,4,apodemus draco,
1997,2,apodemus draco,
1998,2,apodemus draco,
1999,5,apodemus draco,
2000,2,apodemus draco,
2001,3,apodemus draco,
2002,2,apodemus draco,
2003,2,apodemus draco,
2004,9,apodemus draco,
2005,4,apodemus draco,
2006,2,apodemus draco,
2007,2,apodemus draco,
2008,4,apodemus draco,
2009,4,apodemus draco,
2010,2,apodemus draco,
2011,2,apodemus draco,
2012,7,apodemus draco,
2013,4,apodemus draco,
2014,5,apodemus draco,
2015,8,apodemus draco,
2016,4,apodemus draco,
2017,12,apodemus draco,
2018,5,apodemus draco,
2019,4,apodemus draco,
2020,5,apodemus draco,
1957,1,apodemus flavicollis,
1963,1,apodemus flavicollis,
1966,4,apodemus flavicollis,
1967,3,apodemus flavicollis,
1969,2,apodemus flavicollis,
1970,1,apodemus flavicollis,
1973,1,apodemus flavicollis,
1974,1,apodemus flavicollis,
1975,8,apodemus flavicollis,
1976,2,apodemus flavicollis,
1977,5,apodemus flavicollis,
1979,3,apodemus flavicollis,
1980,6,apodemus flavicollis,
1981,5,apodemus flavicollis,
1982,2,apodemus flavicollis,
1984,3,apodemus flavicollis,
1985,2,apodemus flavicollis,
1986,2,apodemus flavicollis,
1987,3,apodemus flavicollis,
1988,6,apodemus flavicollis,
1989,9,apodemus flavicollis,
1990,3,apodemus flavicollis,
1991,7,apodemus flavicollis,
1992,7,apodemus flavicollis,
1993,14,apodemus flavicollis,
1994,8,apodemus flavicollis,
1995,13,apodemus flavicollis,
1996,9,apodemus flavicollis,
1997,9,apodemus flavicollis,
1998,3,apodemus flavicollis,
1999,11,apodemus flavicollis,
2000,9,apodemus flavicollis,
2001,13,apodemus flavicollis,
2002,10,apodemus flavicollis,
2003,12,apodemus flavicollis,
2004,16,apodemus flavicollis,
2005,12,apodemus flavicollis,
2006,17,apodemus flavicollis,
2007,13,apodemus flavicollis,
2008,12,apodemus flavicollis,
2009,17,apodemus flavicollis,
2010,18,apodemus flavicollis,
2011,15,apodemus flavicollis,
2012,27,apodemus flavicollis,
2013,8,apodemus flavicollis,
2014,21,apodemus flavicollis,
2015,25,apodemus flavicollis,
2016,20,apodemus flavicollis,
2017,20,apodemus flavicollis,
2018,29,apodemus flavicollis,
2019,17,apodemus flavicollis,
2020,23,apodemus flavicollis,
2021,3,apodemus flavicollis,
2004,1,apodemus ilex,
2012,1,apodemus ilex,
2017,1,apodemus ilex,
2018,1,apodemus ilex,
2004,1,apodemus latronum,
2011,1,apodemus latronum,
2012,1,apodemus latronum,
2014,1,apodemus latronum,
2016,1,apodemus latronum,
2018,1,apodemus latronum,
2020,1,apodemus latronum,
1957,1,apodemus mystacinus,
1963,1,apodemus mystacinus,
1966,3,apodemus mystacinus,
1967,2,apodemus mystacinus,
1969,2,apodemus mystacinus,
1970,1,apodemus mystacinus,
1973,1,apodemus mystacinus,
1975,8,apodemus mystacinus,
1976,2,apodemus mystacinus,
1977,5,apodemus mystacinus,
1979,3,apodemus mystacinus,
1980,4,apodemus mystacinus,
1981,5,apodemus mystacinus,
1982,2,apodemus mystacinus,
1984,2,apodemus mystacinus,
1985,2,apodemus mystacinus,
1986,2,apodemus mystacinus,
1987,3,apodemus mystacinus,
1988,6,apodemus mystacinus,
1989,8,apodemus mystacinus,
1990,3,apodemus mystacinus,
1991,4,apodemus mystacinus,
1992,8,apodemus mystacinus,
1993,12,apodemus mystacinus,
1994,5,apodemus mystacinus,
1995,10,apodemus mystacinus,
1996,6,apodemus mystacinus,
1997,9,apodemus mystacinus,
1998,2,apodemus mystacinus,
1999,11,apodemus mystacinus,
2000,8,apodemus mystacinus,
2001,10,apodemus mystacinus,
2002,7,apodemus mystacinus,
2003,11,apodemus mystacinus,
2004,15,apodemus mystacinus,
2005,11,apodemus mystacinus,
2006,18,apodemus mystacinus,
2007,11,apodemus mystacinus,
2008,9,apodemus mystacinus,
2009,15,apodemus mystacinus,
2010,16,apodemus mystacinus,
2011,9,apodemus mystacinus,
2012,24,apodemus mystacinus,
2013,6,apodemus mystacinus,
2014,18,apodemus mystacinus,
2015,21,apodemus mystacinus,
2016,17,apodemus mystacinus,
2017,17,apodemus mystacinus,
2018,26,apodemus mystacinus,
2019,16,apodemus mystacinus,
2020,20,apodemus mystacinus,
2021,3,apodemus mystacinus,
1967,1,apodemus pallipes,
1980,1,apodemus pallipes,
1981,1,apodemus pallipes,
1995,1,apodemus pallipes,
1999,1,apodemus pallipes,
2002,1,apodemus pallipes,
2004,1,apodemus pallipes,
2010,1,apodemus pallipes,
2016,1,apodemus pallipes,
2017,2,apodemus pallipes,
2018,1,apodemus pallipes,
2020,1,apodemus pallipes,
1966,3,apodemus peninsulae,
1967,2,apodemus peninsulae,
1974,1,apodemus peninsulae,
1975,9,apodemus peninsulae,
1976,3,apodemus peninsulae,
1977,5,apodemus peninsulae,
1978,3,apodemus peninsulae,
1979,4,apodemus peninsulae,
1980,6,apodemus peninsulae,
1981,5,apodemus peninsulae,
1982,2,apodemus peninsulae,
1983,8,apodemus peninsulae,
1984,10,apodemus peninsulae,
1985,8,apodemus peninsulae,
1986,10,apodemus peninsulae,
1987,8,apodemus peninsulae,
1988,18,apodemus peninsulae,
1989,8,apodemus peninsulae,
1990,13,apodemus peninsulae,
1991,14,apodemus peninsulae,
1992,11,apodemus peninsulae,
1993,16,apodemus peninsulae,
1994,16,apodemus peninsulae,
1995,19,apodemus peninsulae,
1996,21,apodemus peninsulae,
1997,13,apodemus peninsulae,
1998,16,apodemus peninsulae,
1999,11,apodemus peninsulae,
2000,13,apodemus peninsulae,
2001,19,apodemus peninsulae,
2002,22,apodemus peninsulae,
2003,26,apodemus peninsulae,
2004,26,apodemus peninsulae,
2005,18,apodemus peninsulae,
2006,24,apodemus peninsulae,
2007,34,apodemus peninsulae,
2008,38,apodemus peninsulae,
2009,33,apodemus peninsulae,
2010,47,apodemus peninsulae,
2011,50,apodemus peninsulae,
2012,42,apodemus peninsulae,
2013,44,apodemus peninsulae,
2014,49,apodemus peninsulae,
2015,61,apodemus peninsulae,
2016,73,apodemus peninsulae,
2017,60,apodemus peninsulae,
2018,66,apodemus peninsulae,
2019,56,apodemus peninsulae,
2020,60,apodemus peninsulae,
2021,1,apodemus peninsulae,
1957,1,apodemus ponticus,
1963,1,apodemus ponticus,
1966,3,apodemus ponticus,
1967,2,apodemus ponticus,
1969,2,apodemus ponticus,
1970,1,apodemus ponticus,
1973,1,apodemus ponticus,
1975,7,apodemus ponticus,
1976,2,apodemus ponticus,
1977,5,apodemus ponticus,
1979,3,apodemus ponticus,
1980,4,apodemus ponticus,
1981,5,apodemus ponticus,
1982,2,apodemus ponticus,
1984,2,apodemus ponticus,
1985,2,apodemus ponticus,
1986,2,apodemus ponticus,
1987,3,apodemus ponticus,
1988,5,apodemus ponticus,
1989,8,apodemus ponticus,
1990,3,apodemus ponticus,
1991,4,apodemus ponticus,
1992,7,apodemus ponticus,
1993,11,apodemus ponticus,
1994,5,apodemus ponticus,
1995,10,apodemus ponticus,
1996,6,apodemus ponticus,
1997,8,apodemus ponticus,
1998,3,apodemus ponticus,
1999,11,apodemus ponticus,
2000,8,apodemus ponticus,
2001,10,apodemus ponticus,
2002,7,apodemus ponticus,
2003,11,apodemus ponticus,
2004,15,apodemus ponticus,
2005,10,apodemus ponticus,
2006,17,apodemus ponticus,
2007,11,apodemus ponticus,
2008,10,apodemus ponticus,
2009,15,apodemus ponticus,
2010,16,apodemus ponticus,
2011,10,apodemus ponticus,
2012,23,apodemus ponticus,
2013,6,apodemus ponticus,
2014,18,apodemus ponticus,
2015,22,apodemus ponticus,
2016,17,apodemus ponticus,
2017,17,apodemus ponticus,
2018,25,apodemus ponticus,
2019,17,apodemus ponticus,
2020,20,apodemus ponticus,
2021,3,apodemus ponticus,
1951,1,apodemus speciosus,
1973,1,apodemus speciosus,
1976,2,apodemus speciosus,
1981,1,apodemus speciosus,
1984,1,apodemus speciosus,
1985,1,apodemus speciosus,
1986,1,apodemus speciosus,
1988,2,apodemus speciosus,
1990,4,apodemus speciosus,
1991,4,apodemus speciosus,
1992,6,apodemus speciosus,
1993,5,apodemus speciosus,
1994,7,apodemus speciosus,
1995,6,apodemus speciosus,
1996,4,apodemus speciosus,
1997,2,apodemus speciosus,
1998,2,apodemus speciosus,
1999,5,apodemus speciosus,
2000,2,apodemus speciosus,
2001,3,apodemus speciosus,
2002,2,apodemus speciosus,
2003,2,apodemus speciosus,
2004,8,apodemus speciosus,
2005,4,apodemus speciosus,
2006,2,apodemus speciosus,
2007,2,apodemus speciosus,
2008,4,apodemus speciosus,
2009,3,apodemus speciosus,
2010,1,apodemus speciosus,
2011,2,apodemus speciosus,
2012,5,apodemus speciosus,
2013,4,apodemus speciosus,
2014,5,apodemus speciosus,
2015,7,apodemus speciosus,
2016,3,apodemus speciosus,
2017,10,apodemus speciosus,
2018,4,apodemus speciosus,
2019,4,apodemus speciosus,
2020,5,apodemus speciosus,
1947,2,apodemus sylvaticus,
1950,3,apodemus sylvaticus,
1951,1,apodemus sylvaticus,
1960,1,apodemus sylvaticus,
1961,1,apodemus sylvaticus,
1964,3,apodemus sylvaticus,
1965,2,apodemus sylvaticus,
1966,4,apodemus sylvaticus,
1967,5,apodemus sylvaticus,
1968,1,apodemus sylvaticus,
1969,3,apodemus sylvaticus,
1970,2,apodemus sylvaticus,
1971,1,apodemus sylvaticus,
1972,3,apodemus sylvaticus,
1973,1,apodemus sylvaticus,
1974,2,apodemus sylvaticus,
1975,8,apodemus sylvaticus,
1976,3,apodemus sylvaticus,
1977,4,apodemus sylvaticus,
1978,2,apodemus sylvaticus,
1979,6,apodemus sylvaticus,
1980,5,apodemus sylvaticus,
1981,9,apodemus sylvaticus,
1982,3,apodemus sylvaticus,
1983,2,apodemus sylvaticus,
1984,5,apodemus sylvaticus,
1985,3,apodemus sylvaticus,
1986,4,apodemus sylvaticus,
1987,4,apodemus sylvaticus,
1988,9,apodemus sylvaticus,
1989,9,apodemus sylvaticus,
1990,3,apodemus sylvaticus,
1991,12,apodemus sylvaticus,
1992,6,apodemus sylvaticus,
1993,11,apodemus sylvaticus,
1994,9,apodemus sylvaticus,
1995,15,apodemus sylvaticus,
1996,14,apodemus sylvaticus,
1997,11,apodemus sylvaticus,
1998,7,apodemus sylvaticus,
1999,11,apodemus sylvaticus,
2000,16,apodemus sylvaticus,
2001,13,apodemus sylvaticus,
2002,17,apodemus sylvaticus,
2003,10,apodemus sylvaticus,
2004,19,apodemus sylvaticus,
2005,14,apodemus sylvaticus,
2006,11,apodemus sylvaticus,
2007,19,apodemus sylvaticus,
2008,17,apodemus sylvaticus,
2009,21,apodemus sylvaticus,
2010,11,apodemus sylvaticus,
2011,11,apodemus sylvaticus,
2012,16,apodemus sylvaticus,
2013,14,apodemus sylvaticus,
2014,19,apodemus sylvaticus,
2015,21,apodemus sylvaticus,
2016,15,apodemus sylvaticus,
2017,20,apodemus sylvaticus,
2018,24,apodemus sylvaticus,
2019,18,apodemus sylvaticus,
2020,15,apodemus sylvaticus,
1966,3,apodemus uralensis,
1967,2,apodemus uralensis,
1974,1,apodemus uralensis,
1975,8,apodemus uralensis,
1976,3,apodemus uralensis,
1977,5,apodemus uralensis,
1978,3,apodemus uralensis,
1979,4,apodemus uralensis,
1980,5,apodemus uralensis,
1981,5,apodemus uralensis,
1982,2,apodemus uralensis,
1983,8,apodemus uralensis,
1984,10,apodemus uralensis,
1985,8,apodemus uralensis,
1986,9,apodemus uralensis,
1987,8,apodemus uralensis,
1988,18,apodemus uralensis,
1989,8,apodemus uralensis,
1990,9,apodemus uralensis,
1991,13,apodemus uralensis,
1992,12,apodemus uralensis,
1993,16,apodemus uralensis,
1994,16,apodemus uralensis,
1995,19,apodemus uralensis,
1996,21,apodemus uralensis,
1997,11,apodemus uralensis,
1998,18,apodemus uralensis,
1999,10,apodemus uralensis,
2000,13,apodemus uralensis,
2001,17,apodemus uralensis,
2002,18,apodemus uralensis,
2003,24,apodemus uralensis,
2004,21,apodemus uralensis,
2005,19,apodemus uralensis,
2006,28,apodemus uralensis,
2007,31,apodemus uralensis,
2008,32,apodemus uralensis,
2009,33,apodemus uralensis,
2010,44,apodemus uralensis,
2011,50,apodemus uralensis,
2012,40,apodemus uralensis,
2013,41,apodemus uralensis,
2014,48,apodemus uralensis,
2015,58,apodemus uralensis,
2016,73,apodemus uralensis,
2017,59,apodemus uralensis,
2018,63,apodemus uralensis,
2019,59,apodemus uralensis,
2020,62,apodemus uralensis,
2021,1,apodemus uralensis,
1991,1,arctocephalus australis,
1994,1,arctocephalus australis,
1996,1,arctocephalus australis,
1999,1,arctocephalus australis,
2000,1,arctocephalus australis,
2001,1,arctocephalus australis,
2002,2,arctocephalus australis,
2003,1,arctocephalus australis,
2004,1,arctocephalus australis,
